embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date,mdata
XGLM-T,chinese,-1,KMeans,reg,mmm,3000,34.92379489800078,0.00041738586460040753,2025-09-16 06:45:39.284242,NA
mDeBERTa-T,chinese,-1,KMeans,reg,mean,3000,28.611922925003455,0.00029155096044423235,2025-09-16 06:46:08.407969,NA
mDeBERTa-T,chinese,-1,KMeans,reg,mmm,3000,29.005474070989294,0.0002913217562168975,2025-09-16 06:46:37.923321,NA
XLM-R-T,chinese,-1,KMeans,reg,mean,3000,25.173375874990597,0.000247626552964885,2025-09-16 06:47:03.605259,NA
XLM-R-T,chinese,-1,KMeans,reg,mmm,3000,24.93929301800381,0.00022998076806934973,2025-09-16 06:47:29.056299,NA
BGE-M3-S,chinese,-1,KMeans,reg,mean,3000,56.80789256800199,0.0007977464954557831,2025-09-16 06:48:26.372466,NA
BGE-M3-S,chinese,-1,KMeans,reg,mmm,3000,55.828935555997305,0.0008007969365900906,2025-09-16 06:49:22.710156,NA
MiniLM-S,chinese,-1,KMeans,reg,mean,3000,37.85590991300705,0.00034376776295053096,2025-09-16 06:50:01.075792,NA
MiniLM-S,chinese,-1,KMeans,reg,mmm,3000,38.99892636100412,0.00036570886645712926,2025-09-16 06:50:40.584424,NA
mE5-S,chinese,-1,KMeans,reg,mean,3000,38.46769824200601,0.00034737483240715477,2025-09-16 06:51:19.567084,NA
mE5-S,chinese,-1,KMeans,reg,mmm,3000,38.233326618996216,0.0003478355102738524,2025-09-16 06:51:58.316265,NA
MPNet-S,chinese,-1,KMeans,reg,mean,3000,38.02282358700177,0.0003858003221666884,2025-09-16 06:52:36.847948,NA
MPNet-S,chinese,-1,KMeans,reg,mmm,3000,38.37155595299555,0.00039994778870708103,2025-09-16 06:53:15.729231,NA
mBERT-T,chinese,-1,KMeans++,reg,mean,3000,24.598116997993202,0.0002210356949844342,2025-09-16 06:53:40.833345,NA
