embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date,mdata
XGLM-T,bengali,-1,KMeans,reg,mmm,900,47.754979610443115,9.533355932575309e-05,2025-08-27 15:27:54.458159,NA
mDeBERTa-T,bengali,-1,KMeans,reg,mean,900,39.23290252685547,8.122329304929366e-05,2025-08-27 15:28:33.693890,NA
mDeBERTa-T,bengali,-1,KMeans,reg,mmm,900,39.814003229141235,8.284261857085758e-05,2025-08-27 15:29:13.511552,NA
XLM-R-T,bengali,-1,KMeans,reg,mean,900,34.81593918800354,7.182238121658563e-05,2025-08-27 15:29:48.330835,NA
XLM-R-T,bengali,-1,KMeans,reg,mmm,900,35.135252714157104,7.193368887787162e-05,2025-08-27 15:30:23.469423,NA
BGE-M3-S,bengali,-1,KMeans,reg,mean,900,36.146122455596924,7.379976771678244e-05,2025-08-27 15:30:59.618407,NA
BGE-M3-S,bengali,-1,KMeans,reg,mmm,900,36.49360275268555,7.553668914212122e-05,2025-08-27 15:31:36.115283,NA
MiniLM-S,bengali,-1,KMeans,reg,mean,900,31.39642882347107,6.448393232129594e-05,2025-08-27 15:32:07.514685,NA
MiniLM-S,bengali,-1,KMeans,reg,mmm,900,31.82237935066223,6.491337667382533e-05,2025-08-27 15:32:39.340281,NA
mE5-S,bengali,-1,KMeans,reg,mean,900,30.84268546104431,6.335030477614315e-05,2025-08-27 15:33:10.185989,NA
mE5-S,bengali,-1,KMeans,reg,mmm,900,31.490100383758545,6.472654692589596e-05,2025-08-27 15:33:41.678984,NA
MPNet-S,bengali,-1,KMeans,reg,mean,900,35.03323554992676,7.12786096011112e-05,2025-08-27 15:34:16.715443,NA
MPNet-S,bengali,-1,KMeans,reg,mmm,900,35.145636796951294,7.210942859552265e-05,2025-08-27 15:34:51.864308,NA
mBERT-T,bengali,-1,KMeans++,reg,mean,900,37.92500615119934,7.993093657541025e-05,2025-08-27 15:35:29.792363,NA
mBERT-T,bengali,-1,KMeans++,reg,mmm,900,38.53581261634827,8.048435454444405e-05,2025-08-27 15:36:08.331363,NA
mT5-T,bengali,-1,KMeans++,reg,mean,900,39.123281478881836,8.075382764142857e-05,2025-08-27 15:36:47.458065,NA
mT5-T,bengali,-1,KMeans++,reg,mmm,900,39.28572463989258,8.113397539269212e-05,2025-08-27 15:37:26.746924,NA
XGLM-T,bengali,-1,KMeans++,reg,mean,900,45.920385122299194,9.181384162369333e-05,2025-08-27 15:38:12.670616,NA
XGLM-T,bengali,-1,KMeans++,reg,mmm,900,47.19307780265808,9.377572340330352e-05,2025-08-27 15:38:59.866946,NA
mDeBERTa-T,bengali,-1,KMeans++,reg,mean,900,38.21428155899048,7.910012009904192e-05,2025-08-27 15:39:38.084701,NA
mDeBERTa-T,bengali,-1,KMeans++,reg,mmm,900,40.145657539367676,8.282272181802327e-05,2025-08-27 15:40:18.233195,NA
XLM-R-T,bengali,-1,KMeans++,reg,mean,900,34.79850888252258,7.183816682975861e-05,2025-08-27 15:40:53.034287,NA
XLM-R-T,bengali,-1,KMeans++,reg,mmm,900,35.17467713356018,7.200836906362397e-05,2025-08-27 15:41:28.211851,NA
BGE-M3-S,bengali,-1,KMeans++,reg,mean,900,36.0609610080719,7.439233156913614e-05,2025-08-27 15:42:04.276226,NA
BGE-M3-S,bengali,-1,KMeans++,reg,mmm,900,36.976906538009644,7.622093112656731e-05,2025-08-27 15:42:41.256462,NA
MiniLM-S,bengali,-1,KMeans++,reg,mean,900,30.731163024902344,6.335969081878663e-05,2025-08-27 15:43:11.990031,NA
MiniLM-S,bengali,-1,KMeans++,reg,mmm,900,31.622352361679077,6.50933089062219e-05,2025-08-27 15:43:43.616425,NA
mE5-S,bengali,-1,KMeans++,reg,mean,900,30.349218606948853,6.339923665863275e-05,2025-08-27 15:44:13.967879,NA
mE5-S,bengali,-1,KMeans++,reg,mmm,900,31.192280292510986,6.489236215705783e-05,2025-08-27 15:44:45.164570,NA
MPNet-S,bengali,-1,KMeans++,reg,mean,900,34.52954626083374,7.037369779597699e-05,2025-08-27 15:45:19.697131,NA
MPNet-S,bengali,-1,KMeans++,reg,mmm,900,35.36666560173035,7.276663378773796e-05,2025-08-27 15:45:55.067390,NA
mBERT-T,chinese,-1,KMeans,reg,mean,1500,16.487420082092285,3.018629074682792e-05,2025-08-27 15:46:11.571595,NA
mBERT-T,chinese,-1,KMeans,reg,mmm,1500,16.264524459838867,3.0444309612611934e-05,2025-08-27 15:46:27.838436,NA
mT5-T,chinese,-1,KMeans,reg,mean,1500,17.181756734848022,3.178877668840044e-05,2025-08-27 15:46:45.022908,NA
mT5-T,chinese,-1,KMeans,reg,mmm,1500,17.153884410858154,3.148690782970852e-05,2025-08-27 15:47:02.179645,NA
XGLM-T,chinese,-1,KMeans,reg,mean,1500,17.97253394126892,3.307269280934256e-05,2025-08-27 15:47:20.155910,NA
XGLM-T,chinese,-1,KMeans,reg,mmm,1500,17.763174057006836,3.2947204900442386e-05,2025-08-27 15:47:37.922172,NA
