embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date,mdata
mDeBERTa-T,bengali,-1,KMeans,reg,mean,900,197.39828443527222,0.0010034854812094318,2025-08-28 14:23:37.578230,NA
mDeBERTa-T,bengali,-1,KMeans,reg,mmm,900,196.85904741287231,0.0009995355485312384,2025-08-28 14:26:54.441257,NA
XLM-R-T,bengali,-1,KMeans,reg,mean,900,89.73123145103455,0.00044016193674983607,2025-08-28 14:28:24.176053,NA
XLM-R-T,bengali,-1,KMeans,reg,mmm,900,90.72575783729553,0.0004365446249537269,2025-08-28 14:29:54.905770,NA
BGE-M3-S,bengali,-1,KMeans,reg,mean,900,224.02369594573975,0.0011256750634683539,2025-08-28 14:33:38.933758,NA
BGE-M3-S,bengali,-1,KMeans,reg,mmm,900,225.26842617988586,0.0011186771678581616,2025-08-28 14:37:24.206387,NA
MiniLM-S,bengali,-1,KMeans,reg,mean,900,64.72614765167236,0.0001815739808600189,2025-08-28 14:38:28.937698,NA
MiniLM-S,bengali,-1,KMeans,reg,mmm,900,67.49932050704956,0.00017549375575146272,2025-08-28 14:39:36.442080,NA
mE5-S,bengali,-1,KMeans,reg,mean,900,78.46961545944214,0.0002252723384765526,2025-08-28 14:40:54.917378,NA
mE5-S,bengali,-1,KMeans,reg,mmm,900,77.7052526473999,0.000223959040490081,2025-08-28 14:42:12.627953,NA
MPNet-S,bengali,-1,KMeans,reg,mean,900,77.19881653785706,0.00032627334908863953,2025-08-28 14:43:29.832361,NA
MPNet-S,bengali,-1,KMeans,reg,mmm,900,80.68593668937683,0.0003328796373946079,2025-08-28 14:44:50.523100,NA
mBERT-T,bengali,-1,KMeans++,reg,mean,900,93.7723536491394,0.0004481086131800261,2025-08-28 14:46:24.298652,NA
mBERT-T,bengali,-1,KMeans++,reg,mmm,900,93.54545736312866,0.00045608748656385614,2025-08-28 14:47:57.848201,NA
mT5-T,bengali,-1,KMeans++,reg,mean,900,235.64247488975525,0.0011578982811807693,2025-08-28 14:51:53.495070,NA
mT5-T,bengali,-1,KMeans++,reg,mmm,900,236.65627360343933,0.0011634618247062306,2025-08-28 14:55:50.163686,NA
XGLM-T,bengali,-1,KMeans++,reg,mean,900,347.7208631038666,0.0018575780447137294,2025-08-28 15:01:37.897768,NA
XGLM-T,bengali,-1,KMeans++,reg,mmm,900,323.74295830726624,0.0017127106290971976,2025-08-28 15:07:01.645008,NA
mDeBERTa-T,bengali,-1,KMeans++,reg,mean,900,180.96841287612915,0.0009105825599231675,2025-08-28 15:10:02.617024,NA
mDeBERTa-T,bengali,-1,KMeans++,reg,mmm,900,180.51208519935608,0.0009090307365863748,2025-08-28 15:13:03.132687,NA
XLM-R-T,bengali,-1,KMeans++,reg,mean,900,84.50823473930359,0.00040708533028275135,2025-08-28 15:14:27.644496,NA
XLM-R-T,bengali,-1,KMeans++,reg,mmm,900,83.95852184295654,0.00040254598902670095,2025-08-28 15:15:51.606705,NA
BGE-M3-S,bengali,-1,KMeans++,reg,mean,900,205.02033162117004,0.001024210375137103,2025-08-28 15:19:16.631213,NA
BGE-M3-S,bengali,-1,KMeans++,reg,mmm,900,205.81002855300903,0.0010205156403010564,2025-08-28 15:22:42.445004,NA
MiniLM-S,bengali,-1,KMeans++,reg,mean,900,69.14736199378967,0.00016270419471492952,2025-08-28 15:23:51.597177,NA
MiniLM-S,bengali,-1,KMeans++,reg,mmm,900,67.56921553611755,0.00015960285724457817,2025-08-28 15:24:59.171153,NA
mE5-S,bengali,-1,KMeans++,reg,mean,900,78.18865585327148,0.00020463624142729356,2025-08-28 15:26:17.364874,NA
mE5-S,bengali,-1,KMeans++,reg,mmm,900,76.86780261993408,0.00020394241737215144,2025-08-28 15:27:34.237718,NA
MPNet-S,bengali,-1,KMeans++,reg,mean,900,77.51717162132263,0.00029925906791017424,2025-08-28 15:28:51.759792,NA
MPNet-S,bengali,-1,KMeans++,reg,mmm,900,78.16642355918884,0.0003008397798383959,2025-08-28 15:30:09.939310,NA
mBERT-T,chinese,-1,KMeans,reg,mean,1500,26.76871943473816,5.9172597499199405e-05,2025-08-28 15:30:36.736779,NA
mBERT-T,chinese,-1,KMeans,reg,mmm,1500,26.90051031112671,5.876698128107776e-05,2025-08-28 15:31:03.642128,NA
mT5-T,chinese,-1,KMeans,reg,mean,1500,37.36341142654419,8.418997636574524e-05,2025-08-28 15:31:41.010580,NA
mT5-T,chinese,-1,KMeans,reg,mmm,1500,37.439635038375854,8.344794330606767e-05,2025-08-28 15:32:18.455059,NA
