embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date,mdata
XLM-R-T,arabic,-1,KMeans,reg,mean,700,4.322895765304565,8.186183654450708e-06,2025-08-27 09:04:21.363564,NA
XLM-R-T,arabic,-1,KMeans,reg,mmm,700,8.073468446731567,1.5277637391611936e-05,2025-08-27 09:04:29.440136,NA
XLM-R-T,arabic,-1,KMeans,reg,tfidfw,700,4.5210912227630615,8.75364891540673e-06,2025-08-27 09:04:33.962982,NA
XLM-R-T,arabic,-1,KMeans,reg,sif,700,4.497664928436279,9.098713682658142e-06,2025-08-27 09:04:38.462032,NA
XLM-R-T,arabic,-1,KMeans,reg,borep,700,12.358383893966675,4.119747371690141e-05,2025-08-27 09:04:50.822008,NA
mBERT-T,arabic,-1,KMeans,reg,mean,700,2.517648458480835,4.995434149702391e-06,2025-08-27 09:04:53.341555,NA
mBERT-T,arabic,-1,KMeans,reg,mmm,700,7.84809684753418,1.4804874124526977e-05,2025-08-27 09:05:01.191504,NA
mBERT-T,arabic,-1,KMeans,reg,tfidfw,700,2.873171329498291,5.603482195668751e-06,2025-08-27 09:05:04.066842,NA
mBERT-T,arabic,-1,KMeans,reg,sif,700,2.8628780841827393,6.091568368011051e-06,2025-08-27 09:05:06.931263,NA
mBERT-T,arabic,-1,KMeans,reg,borep,700,11.943196058273315,4.3525108140044744e-05,2025-08-27 09:05:18.876397,NA
mT5-T,arabic,-1,KMeans,reg,mean,700,4.09223747253418,8.015670149326325e-06,2025-08-27 09:05:22.970476,NA
mT5-T,arabic,-1,KMeans,reg,mmm,700,9.412075757980347,1.786580466640584e-05,2025-08-27 09:05:32.384477,NA
mT5-T,arabic,-1,KMeans,reg,tfidfw,700,4.60723614692688,8.867969741970302e-06,2025-08-27 09:05:36.993684,NA
mT5-T,arabic,-1,KMeans,reg,sif,700,4.5907301902771,9.238525707225004e-06,2025-08-27 09:05:41.586286,NA
mT5-T,arabic,-1,KMeans,reg,borep,700,13.791576862335205,4.776040748935479e-05,2025-08-27 09:05:55.379943,NA
XGLM-T,arabic,-1,KMeans,reg,mean,700,7.946613073348999,1.5260019835139078e-05,2025-08-27 09:06:03.328255,NA
XGLM-T,arabic,-1,KMeans,reg,mmm,700,13.454578876495361,2.5509076575030628e-05,2025-08-27 09:06:16.784559,NA
XGLM-T,arabic,-1,KMeans,reg,tfidfw,700,8.127024412155151,1.580367622147004e-05,2025-08-27 09:06:24.913681,NA
