embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date
tfidf,merged,2,LightGBM,reg,tfidf_300,6120,43.979345323001326,0.00042181514633848546,2025-08-19 18:47:53.390210
tfidf,merged,2,LogisticRegression,reg,tfidf_300,6120,39.391615438999,0.00039286173710509673,2025-08-19 18:48:33.285428
tfidf,merged,2,RandomForest,reg,tfidf_300,6120,43.93193454900029,0.00044283402519870274,2025-08-19 18:49:17.722447
tfidf,merged,2,XGBoost,reg,tfidf_300,6120,40.4167999329984,0.00040480068351887304,2025-08-19 18:49:58.644197
tfidf,merged,2,GaussianNB,reg,tfidf_300,6120,39.45194212299975,0.0003921191667906552,2025-08-19 18:50:38.600778
tfidf,merged,2,linear,deep,tfidf_300,6120,39.70088790399677,0.0003978138506771135,2025-08-19 18:51:18.805284
tfidf,merged,2,resmicro,deep,tfidf_300,6120,39.483480709001014,0.00039377345900378863,2025-08-19 18:51:58.791879
tfidf,merged,2,microffn,deep,tfidf_300,6120,42.39154403499924,0.000399205378120246,2025-08-19 18:53:13.637857
tfidf,merged,2,LightGBM,reg,tfidf_512,6120,42.433178161001706,0.00040653483517508714,2025-08-19 18:55:35.450165
tfidf,merged,2,LogisticRegression,reg,tfidf_512,6120,38.72929246900094,0.00039015561687667273,2025-08-19 18:56:14.683355
tfidf,merged,2,RandomForest,reg,tfidf_512,6120,43.23058674600179,0.00044095265412402615,2025-08-19 18:56:58.417976
tfidf,merged,2,XGBoost,reg,tfidf_512,6120,39.48884495099992,0.0004007497298022207,2025-08-19 18:57:38.410796
tfidf,merged,2,GaussianNB,reg,tfidf_512,6120,39.083775744002196,0.00039884920057979697,2025-08-19 18:58:18.003035
tfidf,merged,2,linear,deep,tfidf_512,6120,39.24097570199956,0.0003992404113515428,2025-08-19 18:58:57.747510
tfidf,merged,2,resmicro,deep,tfidf_512,6120,39.15588176500023,0.0003980376759781751,2025-08-19 18:59:37.409642
tfidf,merged,2,microffn,deep,tfidf_512,6120,39.75033583899858,0.0003991249080551149,2025-08-19 19:00:17.663708
tfidf,merged,2,LightGBM,reg,tfidf_768,6120,39.443996722999145,0.00040203240302933595,2025-08-19 19:00:57.611934
tfidf,merged,2,LogisticRegression,reg,tfidf_768,6120,39.40025235199937,0.00040069835202376697,2025-08-19 19:01:37.515993
