embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date
MiniLM-S,merged,2,XGBoost,reg,sif,6120,7.892913726002007,4.055546116288585e-05,2025-08-20 18:54:41.978565
MiniLM-S,merged,2,XGBoost,reg,borep,6120,16.893312508000236,0.0003881099308403428,2025-08-20 18:54:59.376127
mE5-S,merged,2,XGBoost,reg,mean,6120,7.559565128998656,3.380812324891502e-05,2025-08-20 18:55:07.445709
mE5-S,merged,2,XGBoost,reg,mmm,6120,9.43402396500096,5.647113298777642e-05,2025-08-20 18:55:17.383925
mE5-S,merged,2,XGBoost,reg,tfidfw,6120,7.716201220002404,4.097403699447025e-05,2025-08-20 18:55:25.604105
mE5-S,merged,2,XGBoost,reg,sif,6120,7.845967296001618,4.0863513071812105e-05,2025-08-20 18:55:33.956615
mE5-S,merged,2,XGBoost,reg,borep,6120,15.444776599000761,0.00033536462255247983,2025-08-20 18:55:49.911314
XLM-R-T,merged,2,GaussianNB,reg,mean,6120,7.384484119000263,3.2349052032887505e-05,2025-08-20 18:55:57.799736
XLM-R-T,merged,2,GaussianNB,reg,mmm,6120,10.368292331000703,7.144980697158884e-05,2025-08-20 18:56:08.672667
XLM-R-T,merged,2,GaussianNB,reg,tfidfw,6120,7.846631880998757,4.134782822425011e-05,2025-08-20 18:56:17.024087
XLM-R-T,merged,2,GaussianNB,reg,sif,6120,7.800148497997725,4.240167413818553e-05,2025-08-20 18:56:25.329069
XLM-R-T,merged,2,GaussianNB,reg,borep,6120,18.17461293100132,0.00038960708371601273,2025-08-20 18:56:44.008875
mBERT-T,merged,2,GaussianNB,reg,mean,6120,7.477279136001016,3.080457934780867e-05,2025-08-20 18:56:51.990593
mBERT-T,merged,2,GaussianNB,reg,mmm,6120,11.645506346998445,7.67239189209e-05,2025-08-20 18:57:04.140338
mBERT-T,merged,2,GaussianNB,reg,tfidfw,6120,7.216064626001753,2.856573126954909e-05,2025-08-20 18:57:11.860550
mBERT-T,merged,2,GaussianNB,reg,sif,6120,7.367165166997438,4.0638871574811495e-05,2025-08-20 18:57:19.732045
mBERT-T,merged,2,GaussianNB,reg,borep,6120,19.68885729500107,0.00045717301320671253,2025-08-20 18:57:39.926030
mT5-T,merged,2,GaussianNB,reg,mean,6120,7.234111986999778,3.2434595425119076e-05,2025-08-20 18:57:47.664567
mT5-T,merged,2,GaussianNB,reg,mmm,6120,11.148749791998853,6.174766063463106e-05,2025-08-20 18:57:59.317175
mT5-T,merged,2,GaussianNB,reg,tfidfw,6120,7.642148664999695,4.115595908043701e-05,2025-08-20 18:58:07.462894
mT5-T,merged,2,GaussianNB,reg,sif,6120,7.429514007002581,4.67219076432771e-05,2025-08-20 18:58:15.396960
mT5-T,merged,2,GaussianNB,reg,borep,6120,18.817049478002446,0.00042870580443053784,2025-08-20 18:58:34.718986
XGLM-T,merged,2,GaussianNB,reg,mean,6120,8.851686971996969,4.2509730667546374e-05,2025-08-20 18:58:44.075209
XGLM-T,merged,2,GaussianNB,reg,mmm,6120,13.07463280400043,9.494390202266375e-05,2025-08-20 18:58:57.654411
XGLM-T,merged,2,GaussianNB,reg,tfidfw,6120,9.152582176997385,4.235807362937092e-05,2025-08-20 18:59:07.311322
XGLM-T,merged,2,GaussianNB,reg,sif,6120,9.513653550999152,5.589392338891194e-05,2025-08-20 18:59:17.330045
XGLM-T,merged,2,GaussianNB,reg,borep,6120,23.98980996300088,0.0005872757926321972,2025-08-20 18:59:41.823557
mDeBERTa-T,merged,2,GaussianNB,reg,mean,6120,7.262304440002481,3.497434476020675e-05,2025-08-20 18:59:49.590844
mDeBERTa-T,merged,2,GaussianNB,reg,mmm,6120,10.701509541999258,6.442569389041687e-05,2025-08-20 19:00:00.796551
mDeBERTa-T,merged,2,GaussianNB,reg,tfidfw,6120,7.93975291300012,2.876450481199912e-05,2025-08-20 19:00:09.240100
mDeBERTa-T,merged,2,GaussianNB,reg,sif,6120,7.9127585040005215,4.3820364078960153e-05,2025-08-20 19:00:17.657460
mDeBERTa-T,merged,2,GaussianNB,reg,borep,6120,17.080068769999343,0.000376878335748186,2025-08-20 19:00:35.243156
MPNet-S,merged,2,GaussianNB,reg,mean,6120,7.001723343000776,3.0181761510022833e-05,2025-08-20 19:00:42.748939
MPNet-S,merged,2,GaussianNB,reg,mmm,6120,10.240252229999896,5.562306024023073e-05,2025-08-20 19:00:53.493905
MPNet-S,merged,2,GaussianNB,reg,tfidfw,6120,7.898701923997578,3.70688776362048e-05,2025-08-20 19:01:01.897276
MPNet-S,merged,2,GaussianNB,reg,sif,6120,7.524679997000931,3.296201458609226e-05,2025-08-20 19:01:09.926519
MPNet-S,merged,2,GaussianNB,reg,borep,6120,15.926481955000781,0.00033708401764403844,2025-08-20 19:01:26.357338
BGE-M3-S,merged,2,GaussianNB,reg,mean,6120,7.414446523998777,3.021851713243466e-05,2025-08-20 19:01:34.276285
BGE-M3-S,merged,2,GaussianNB,reg,mmm,6120,12.18695001100059,7.184480287379334e-05,2025-08-20 19:01:46.967395
BGE-M3-S,merged,2,GaussianNB,reg,tfidfw,6120,7.437075111000013,3.767190536110661e-05,2025-08-20 19:01:54.909349
BGE-M3-S,merged,2,GaussianNB,reg,sif,6120,8.010000455997215,3.987079206307497e-05,2025-08-20 19:02:03.423503
BGE-M3-S,merged,2,GaussianNB,reg,borep,6120,17.113133744998777,0.00036920001404815855,2025-08-20 19:02:21.041433
MiniLM-S,merged,2,GaussianNB,reg,mean,6120,7.199443894998694,2.6681108441759937e-05,2025-08-20 19:02:28.745410
MiniLM-S,merged,2,GaussianNB,reg,mmm,6120,9.009368668001116,4.433954455179244e-05,2025-08-20 19:02:38.259551
