embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date
MPNet-S,turkish,3,LogisticRegression,reg,mean,1020,15.702280762983719,0.00018663167210971018,2025-08-22 02:22:28.115734
MPNet-S,turkish,3,LogisticRegression,reg,mmm,1020,16.006948196998565,0.0001919290137354088,2025-08-22 02:22:44.628486
mBERT-T,turkish,3,RandomForest,reg,mean,1020,15.69087877398124,0.00019448795558801683,2025-08-22 02:23:00.823918
mBERT-T,turkish,3,RandomForest,reg,mmm,1020,15.816740814014338,0.00019570341700038402,2025-08-22 02:23:17.145794
mT5-T,turkish,3,RandomForest,reg,mean,1020,19.104599973012228,0.00023590269453021206,2025-08-22 02:23:36.757311
mT5-T,turkish,3,RandomForest,reg,mmm,1020,19.049695254012477,0.0002348496747086884,2025-08-22 02:23:56.311514
XGLM-T,turkish,3,RandomForest,reg,mean,1020,32.60707108900533,0.0004810877270724707,2025-08-22 02:24:29.422355
XGLM-T,turkish,3,RandomForest,reg,mmm,1020,32.437325970997335,0.0004787239768604491,2025-08-22 02:25:02.365982
mDeBERTa-T,turkish,3,RandomForest,reg,mean,1020,18.696466670982772,0.00024859997492404667,2025-08-22 02:25:21.567966
mDeBERTa-T,turkish,3,RandomForest,reg,mmm,1020,18.965501122002024,0.00025050115765662395,2025-08-22 02:25:41.039022
XLM-R-T,turkish,3,RandomForest,reg,mean,1020,15.02745179599151,0.00018098579598021104,2025-08-22 02:25:56.574509
XLM-R-T,turkish,3,RandomForest,reg,mmm,1020,14.730819835996954,0.0001744965456219878,2025-08-22 02:26:11.811402
BGE-M3-S,turkish,3,RandomForest,reg,mean,1020,29.360714315989753,0.0004202773918543082,2025-08-22 02:26:41.677757
BGE-M3-S,turkish,3,RandomForest,reg,mmm,1020,28.635603599977912,0.0004088215279034789,2025-08-22 02:27:10.819060
MiniLM-S,turkish,3,RandomForest,reg,mean,1020,14.474348137999186,0.0001276142814005927,2025-08-22 02:27:25.803542
MiniLM-S,turkish,3,RandomForest,reg,mmm,1020,14.456208573974436,0.00012616455546152598,2025-08-22 02:27:40.765909
mE5-S,turkish,3,RandomForest,reg,mean,1020,14.444857144990237,0.00012516283569059746,2025-08-22 02:27:55.716107
mE5-S,turkish,3,RandomForest,reg,mmm,1020,14.569441050000023,0.000128441748762312,2025-08-22 02:28:10.791498
MPNet-S,turkish,3,RandomForest,reg,mean,1020,15.75487547100056,0.00018646378287917175,2025-08-22 02:28:27.052131
MPNet-S,turkish,3,RandomForest,reg,mmm,1020,15.748511744983261,0.0001879059462605288,2025-08-22 02:28:43.306530
mBERT-T,turkish,3,XGBoost,reg,mean,1020,15.46358581900131,0.00019123854365557993,2025-08-22 02:28:59.276248
mBERT-T,turkish,3,XGBoost,reg,mmm,1020,15.545510583993746,0.00019511721488735977,2025-08-22 02:29:15.329859
mT5-T,turkish,3,XGBoost,reg,mean,1020,18.784228648000862,0.0002307174595379863,2025-08-22 02:29:34.624262
mT5-T,turkish,3,XGBoost,reg,mmm,1020,18.85689322699909,0.00023352260811878672,2025-08-22 02:29:53.986227
XGLM-T,turkish,3,XGBoost,reg,mean,1020,33.07896145698032,0.00048476379057362385,2025-08-22 02:30:27.570513
XGLM-T,turkish,3,XGBoost,reg,mmm,1020,32.18859678701847,0.00047407640157930283,2025-08-22 02:31:00.262707
mDeBERTa-T,turkish,3,XGBoost,reg,mean,1020,18.30397575700772,0.00023972771256887648,2025-08-22 02:31:19.073352
mDeBERTa-T,turkish,3,XGBoost,reg,mmm,1020,18.31773088898626,0.00023734212588222173,2025-08-22 02:31:37.897433
XLM-R-T,turkish,3,XGBoost,reg,mean,1020,14.480769958987366,0.0001708233520352549,2025-08-22 02:31:52.885167
XLM-R-T,turkish,3,XGBoost,reg,mmm,1020,14.558512655989034,0.00017135530016060326,2025-08-22 02:32:07.950197
BGE-M3-S,turkish,3,XGBoost,reg,mean,1020,28.404594339983305,0.0004065161898220649,2025-08-22 02:32:36.860798
BGE-M3-S,turkish,3,XGBoost,reg,mmm,1020,28.548103804991115,0.00040660100841887213,2025-08-22 02:33:05.919971
MiniLM-S,turkish,3,XGBoost,reg,mean,1020,14.060221107007237,0.00012320971272212545,2025-08-22 02:33:20.486658
MiniLM-S,turkish,3,XGBoost,reg,mmm,1020,14.112806107004872,0.00012257144771000874,2025-08-22 02:33:35.105903
mE5-S,turkish,3,XGBoost,reg,mean,1020,14.251262139994651,0.00012257774956001441,2025-08-22 02:33:49.868339
mE5-S,turkish,3,XGBoost,reg,mmm,1020,14.07120012701489,0.00012224958432795923,2025-08-22 02:34:04.446257
MPNet-S,turkish,3,XGBoost,reg,mean,1020,15.655869479989633,0.0001879931494230963,2025-08-22 02:34:20.607624
MPNet-S,turkish,3,XGBoost,reg,mmm,1020,15.592514657997526,0.00018548203535656273,2025-08-22 02:34:36.705425
mBERT-T,turkish,3,GaussianNB,reg,mean,1020,15.712543913017726,0.00019239725892753102,2025-08-22 02:34:52.927528
mBERT-T,turkish,3,GaussianNB,reg,mmm,1020,15.382379955000943,0.00019031829013663187,2025-08-22 02:35:08.814660
mT5-T,turkish,3,GaussianNB,reg,mean,1020,18.817297722998774,0.00023073041943614308,2025-08-22 02:35:28.139977
mT5-T,turkish,3,GaussianNB,reg,mmm,1020,18.8750543470087,0.00023388268126883725,2025-08-22 02:35:47.519551
XGLM-T,turkish,3,GaussianNB,reg,mean,1020,31.999917862005532,0.00047082368676996256,2025-08-22 02:36:20.023986
XGLM-T,turkish,3,GaussianNB,reg,mmm,1020,32.04390184499789,0.00047131957072138795,2025-08-22 02:36:52.571974
mDeBERTa-T,turkish,3,GaussianNB,reg,mean,1020,18.17206676202477,0.00023735775769775973,2025-08-22 02:37:11.250448
mDeBERTa-T,turkish,3,GaussianNB,reg,mmm,1020,18.229035500000464,0.0002355995670662965,2025-08-22 02:37:29.985451
XLM-R-T,turkish,3,GaussianNB,reg,mean,1020,14.27163245601696,0.00016651793926210877,2025-08-22 02:37:44.762931
XLM-R-T,turkish,3,GaussianNB,reg,mmm,1020,14.368007648998173,0.00016766308041695185,2025-08-22 02:37:59.636890
BGE-M3-S,turkish,3,GaussianNB,reg,mean,1020,29.22181559499586,0.00041771978566080106,2025-08-22 02:38:29.364144
BGE-M3-S,turkish,3,GaussianNB,reg,mmm,1020,28.436170859000413,0.0004075551391581898,2025-08-22 02:38:58.305654
MiniLM-S,turkish,3,GaussianNB,reg,mean,1020,14.073662996001076,0.00012345088393538685,2025-08-22 02:39:12.888911
MiniLM-S,turkish,3,GaussianNB,reg,mmm,1020,14.040143553022062,0.00012192942121404912,2025-08-22 02:39:27.434824
mE5-S,turkish,3,GaussianNB,reg,mean,1020,14.171237270988058,0.00012095891263636884,2025-08-22 02:39:42.111184
mE5-S,turkish,3,GaussianNB,reg,mmm,1020,14.167251753999153,0.00012352521995635606,2025-08-22 02:39:56.784414
MPNet-S,turkish,3,GaussianNB,reg,mean,1020,15.616003900009673,0.0001852308910630455,2025-08-22 02:40:12.910426
MPNet-S,turkish,3,GaussianNB,reg,mmm,1020,15.607096004998311,0.00018656690914384554,2025-08-22 02:40:29.025439
mBERT-T,turkish,3,linear,deep,mean,1020,15.36489136700402,0.00018991973799666542,2025-08-22 02:40:44.900716
mBERT-T,turkish,3,linear,deep,mmm,1020,15.455974712007446,0.00019194526105224515,2025-08-22 02:41:00.861504
mT5-T,turkish,3,linear,deep,mean,1020,18.49706580399652,0.00022817941411407133,2025-08-22 02:41:19.864274
mT5-T,turkish,3,linear,deep,mmm,1020,18.669150494999485,0.00023079933933203896,2025-08-22 02:41:39.046714
XGLM-T,turkish,3,linear,deep,mean,1020,32.15203630499309,0.0004739617031888698,2025-08-22 02:42:11.702463
XGLM-T,turkish,3,linear,deep,mmm,1020,32.197719507006695,0.0004749544521178141,2025-08-22 02:42:44.407569
mDeBERTa-T,turkish,3,linear,deep,mean,1020,18.286499347013887,0.00023989810988561837,2025-08-22 02:43:03.200366
mDeBERTa-T,turkish,3,linear,deep,mmm,1020,19.30840827600332,0.00025404242425904153,2025-08-22 02:43:23.015186
XLM-R-T,turkish,3,linear,deep,mean,1020,14.374103145004483,0.00016864759934170212,2025-08-22 02:43:37.895606
XLM-R-T,turkish,3,linear,deep,mmm,1020,14.350114267988829,0.0001682325088901523,2025-08-22 02:43:52.751567
BGE-M3-S,turkish,3,linear,deep,mean,1020,28.410814922011923,0.00040567502329342213,2025-08-22 02:44:21.667808
BGE-M3-S,turkish,3,linear,deep,mmm,1020,28.43845606301329,0.0004075057032408965,2025-08-22 02:44:50.611579
MiniLM-S,turkish,3,linear,deep,mean,1020,14.09501602401724,0.0001251831484076926,2025-08-22 02:45:05.212934
MiniLM-S,turkish,3,linear,deep,mmm,1020,14.099327452015132,0.00012291415699766463,2025-08-22 02:45:19.818216
mE5-S,turkish,3,linear,deep,mean,1020,14.14672756998334,0.00012261191385377185,2025-08-22 02:45:34.472535
mE5-S,turkish,3,linear,deep,mmm,1020,14.108181037998293,0.0001217705059265355,2025-08-22 02:45:49.087901
MPNet-S,turkish,3,linear,deep,mean,1020,15.659111650980776,0.00018745645525169484,2025-08-22 02:46:05.252774
MPNet-S,turkish,3,linear,deep,mmm,1020,15.642073055001674,0.00018703237153655565,2025-08-22 02:46:21.400565
mBERT-T,turkish,3,resmicro,deep,mean,1020,15.475955936009996,0.00019137012942394658,2025-08-22 02:46:37.382101
mBERT-T,turkish,3,resmicro,deep,mmm,1020,15.521060222003143,0.00019219385348849272,2025-08-22 02:46:53.410063
mT5-T,turkish,3,resmicro,deep,mean,1020,18.639238973002648,0.00022850615496629464,2025-08-22 02:47:12.554980
mT5-T,turkish,3,resmicro,deep,mmm,1020,18.779696476995014,0.000230191788776539,2025-08-22 02:47:31.840073
XGLM-T,turkish,3,resmicro,deep,mean,1020,32.54138947898173,0.00048047347254238216,2025-08-22 02:48:04.887892
XGLM-T,turkish,3,resmicro,deep,mmm,1020,32.783388675015885,0.0004779124345911819,2025-08-22 02:48:38.177509
mDeBERTa-T,turkish,3,resmicro,deep,mean,1020,18.296313735976582,0.00023751955859241115,2025-08-22 02:48:56.979673
mDeBERTa-T,turkish,3,resmicro,deep,mmm,1020,18.35271856500185,0.00024063385337452336,2025-08-22 02:49:15.838323
XLM-R-T,turkish,3,resmicro,deep,mean,1020,14.66876439700718,0.00017194523879086716,2025-08-22 02:49:31.013304
XLM-R-T,turkish,3,resmicro,deep,mmm,1020,14.504512576997513,0.0001701200926464883,2025-08-22 02:49:46.024715
BGE-M3-S,turkish,3,resmicro,deep,mean,1020,28.434265763004078,0.0004073258531593429,2025-08-22 02:50:14.968082
BGE-M3-S,turkish,3,resmicro,deep,mmm,1020,28.485191346000647,0.00040696715448540336,2025-08-22 02:50:43.959152
MiniLM-S,turkish,3,resmicro,deep,mean,1020,14.121719061979093,0.00012461430640288106,2025-08-22 02:50:58.586612
MiniLM-S,turkish,3,resmicro,deep,mmm,1020,14.071014610992279,0.00012257611524982265,2025-08-22 02:51:13.163495
mE5-S,turkish,3,resmicro,deep,mean,1020,14.126730466989102,0.0001219495974914225,2025-08-22 02:51:27.796131
mE5-S,turkish,3,resmicro,deep,mmm,1020,14.098509067989653,0.00012251920346280959,2025-08-22 02:51:42.401278
MPNet-S,turkish,3,resmicro,deep,mean,1020,15.556648683996173,0.0001854285840256519,2025-08-22 02:51:58.463664
MPNet-S,turkish,3,resmicro,deep,mmm,1020,15.72397900299984,0.00018932161889128555,2025-08-22 02:52:14.692999
mBERT-T,turkish,3,microffn,deep,mean,1020,15.411099946009926,0.00018889434367497238,2025-08-22 02:52:30.609592
mBERT-T,turkish,3,microffn,deep,mmm,1020,15.526182643981883,0.00019144702630859134,2025-08-22 02:52:46.641487
mT5-T,turkish,3,microffn,deep,mean,1020,18.811076982994564,0.00023221992346870242,2025-08-22 02:53:05.957950
mT5-T,turkish,3,microffn,deep,mmm,1020,18.883732862013858,0.00023261548677901947,2025-08-22 02:53:25.348776
XGLM-T,turkish,3,microffn,deep,mean,1020,32.632881206984166,0.00047268130030570096,2025-08-22 02:53:58.485282
XGLM-T,turkish,3,microffn,deep,mmm,1020,32.32039738399908,0.0004770997962166446,2025-08-22 02:54:31.310691
mDeBERTa-T,turkish,3,microffn,deep,mean,1020,18.403340852994006,0.0002412698666327194,2025-08-22 02:54:50.222582
mDeBERTa-T,turkish,3,microffn,deep,mmm,1020,18.518043473013677,0.00025613189035061576,2025-08-22 02:55:09.246389
XLM-R-T,turkish,3,microffn,deep,mean,1020,14.367529425013345,0.00016671792658288159,2025-08-22 02:55:24.120117
XLM-R-T,turkish,3,microffn,deep,mmm,1020,14.42621850600699,0.00016973852803587203,2025-08-22 02:55:39.052727
BGE-M3-S,turkish,3,microffn,deep,mean,1020,28.74110016701161,0.00040810671778146316,2025-08-22 02:56:08.300161
BGE-M3-S,turkish,3,microffn,deep,mmm,1020,29.353783475002274,0.0004203373607879149,2025-08-22 02:56:38.159779
MiniLM-S,turkish,3,microffn,deep,mean,1020,14.080952357995557,0.00012309910769608978,2025-08-22 02:56:52.747545
MiniLM-S,turkish,3,microffn,deep,mmm,1020,14.076133675000165,0.0001228706684843169,2025-08-22 02:57:07.330192
mE5-S,turkish,3,microffn,deep,mean,1020,14.400231570994947,0.00012690331670070683,2025-08-22 02:57:22.236323
mE5-S,turkish,3,microffn,deep,mmm,1020,14.486429277982097,0.00012568656581230322,2025-08-22 02:57:37.229573
MPNet-S,turkish,3,microffn,deep,mean,1020,15.598725399002433,0.00018855685493827834,2025-08-22 02:57:53.333818
MPNet-S,turkish,3,microffn,deep,mmm,1020,15.578070005984046,0.0001855595738141574,2025-08-22 02:58:09.418372
mBERT-T,japanese,2,LightGBM,reg,mean,1020,15.184131722984603,0.00018800807381240956,2025-08-22 02:58:25.113969
mBERT-T,japanese,2,LightGBM,reg,mmm,1020,15.18702643099823,0.00018787300195040283,2025-08-22 02:58:40.806966
mT5-T,japanese,2,LightGBM,reg,mean,1020,15.801749303005636,0.0001815019033526538,2025-08-22 02:58:57.113296
mT5-T,japanese,2,LightGBM,reg,mmm,1020,15.798514151974814,0.00017895474814359435,2025-08-22 02:59:13.415938
XGLM-T,japanese,2,LightGBM,reg,mean,1020,30.483613424003124,0.00044209328289986603,2025-08-22 02:59:44.403887
XGLM-T,japanese,2,LightGBM,reg,mmm,1020,30.741581741021946,0.0004478946165695228,2025-08-22 03:00:15.651350
mDeBERTa-T,japanese,2,LightGBM,reg,mean,1020,15.13264683901798,0.00018311560640141337,2025-08-22 03:00:31.290130
mDeBERTa-T,japanese,2,LightGBM,reg,mmm,1020,15.19516682298854,0.00018521539768748293,2025-08-22 03:00:46.990527
XLM-R-T,japanese,2,LightGBM,reg,mean,1020,13.507554256008007,0.00015497723782330173,2025-08-22 03:01:01.004084
XLM-R-T,japanese,2,LightGBM,reg,mmm,1020,13.518021051975666,0.00015604264719202825,2025-08-22 03:01:15.030747
BGE-M3-S,japanese,2,LightGBM,reg,mean,1020,27.54650148100336,0.0003889020877580792,2025-08-22 03:01:43.082261
BGE-M3-S,japanese,2,LightGBM,reg,mmm,1020,27.04694297700189,0.00038187146212329074,2025-08-22 03:02:10.636089
MiniLM-S,japanese,2,LightGBM,reg,mean,1020,13.793199450999964,0.00012121211494109719,2025-08-22 03:02:24.934834
MiniLM-S,japanese,2,LightGBM,reg,mmm,1020,13.727535165991867,0.00011930354565276531,2025-08-22 03:02:39.167682
mE5-S,japanese,2,LightGBM,reg,mean,1020,14.31841855001403,0.00011990271307122963,2025-08-22 03:02:53.997048
mE5-S,japanese,2,LightGBM,reg,mmm,1020,13.990411602018867,0.00011918387682249161,2025-08-22 03:03:08.493298
MPNet-S,japanese,2,LightGBM,reg,mean,1020,15.180772300984245,0.000177832435142927,2025-08-22 03:03:24.178533
MPNet-S,japanese,2,LightGBM,reg,mmm,1020,14.948184139007935,0.00017389038923906096,2025-08-22 03:03:39.631558
mBERT-T,japanese,2,LogisticRegression,reg,mean,1020,15.655480742978398,0.00020853268690971426,2025-08-22 03:03:55.797983
mBERT-T,japanese,2,LogisticRegression,reg,mmm,1020,15.662112043995876,0.00020811975570112106,2025-08-22 03:04:11.964994
mT5-T,japanese,2,LogisticRegression,reg,mean,1020,16.199261360015953,0.00020007027543366183,2025-08-22 03:04:28.670288
mT5-T,japanese,2,LogisticRegression,reg,mmm,1020,16.388306553999428,0.00019654509659089732,2025-08-22 03:04:45.565237
XGLM-T,japanese,2,LogisticRegression,reg,mean,1020,30.87594351300504,0.00045773462821494334,2025-08-22 03:05:16.948729
XGLM-T,japanese,2,LogisticRegression,reg,mmm,1020,30.791089759004535,0.00045668369724106473,2025-08-22 03:05:48.243347
mDeBERTa-T,japanese,2,LogisticRegression,reg,mean,1020,15.726723036001204,0.00020476691401992441,2025-08-22 03:06:04.476577
mDeBERTa-T,japanese,2,LogisticRegression,reg,mmm,1020,15.860925598011818,0.0002074944695044027,2025-08-22 03:06:20.849268
XLM-R-T,japanese,2,LogisticRegression,reg,mean,1020,13.961303165007848,0.0001770445044346233,2025-08-22 03:06:35.316972
XLM-R-T,japanese,2,LogisticRegression,reg,mmm,1020,13.82437071800814,0.00017312545090005887,2025-08-22 03:06:49.648952
BGE-M3-S,japanese,2,LogisticRegression,reg,mean,1020,27.337412858993048,0.0003980404033907564,2025-08-22 03:07:17.492190
BGE-M3-S,japanese,2,LogisticRegression,reg,mmm,1020,28.00377555799787,0.00040783392466979356,2025-08-22 03:07:46.001732
MiniLM-S,japanese,2,LogisticRegression,reg,mean,1020,14.977370449021691,0.00014383956933369227,2025-08-22 03:08:01.485045
MiniLM-S,japanese,2,LogisticRegression,reg,mmm,1020,14.821746709989384,0.00014119036413945087,2025-08-22 03:08:16.812740
mE5-S,japanese,2,LogisticRegression,reg,mean,1020,15.232660082023358,0.00014428284063183646,2025-08-22 03:08:32.550622
mE5-S,japanese,2,LogisticRegression,reg,mmm,1020,14.845911319978768,0.00014056818630932033,2025-08-22 03:08:47.904155
MPNet-S,japanese,2,LogisticRegression,reg,mean,1020,16.040707050007768,0.00020577262772834175,2025-08-22 03:09:04.453567
MPNet-S,japanese,2,LogisticRegression,reg,mmm,1020,16.161756476998562,0.00020194649235619062,2025-08-22 03:09:21.120601
mBERT-T,japanese,2,RandomForest,reg,mean,1020,15.764045672985958,0.00019817248613685003,2025-08-22 03:09:37.389192
mBERT-T,japanese,2,RandomForest,reg,mmm,1020,15.886905172024854,0.00019827623384489524,2025-08-22 03:09:53.780453
mT5-T,japanese,2,RandomForest,reg,mean,1020,16.392794819024857,0.0001886373624297846,2025-08-22 03:10:10.677833
mT5-T,japanese,2,RandomForest,reg,mmm,1020,16.13018804398598,0.00018542468333868924,2025-08-22 03:10:27.312755
XGLM-T,japanese,2,RandomForest,reg,mean,1020,30.856312885007355,0.00045131122824806924,2025-08-22 03:10:58.678852
XGLM-T,japanese,2,RandomForest,reg,mmm,1020,31.019811336998828,0.00045432666623205185,2025-08-22 03:11:30.206120
mDeBERTa-T,japanese,2,RandomForest,reg,mean,1020,15.769368901994312,0.0002075160845361604,2025-08-22 03:11:46.482113
mDeBERTa-T,japanese,2,RandomForest,reg,mmm,1020,15.674992590997135,0.00019322584341484528,2025-08-22 03:12:02.663259
XLM-R-T,japanese,2,RandomForest,reg,mean,1020,14.026491658994928,0.00016286179307275838,2025-08-22 03:12:17.195556
XLM-R-T,japanese,2,RandomForest,reg,mmm,1020,13.792173199995887,0.00015978802218778179,2025-08-22 03:12:31.493529
BGE-M3-S,japanese,2,RandomForest,reg,mean,1020,27.209439614991425,0.0003847669354562681,2025-08-22 03:12:59.208445
BGE-M3-S,japanese,2,RandomForest,reg,mmm,1020,27.199692508991575,0.000385729449438191,2025-08-22 03:13:26.914234
MiniLM-S,japanese,2,RandomForest,reg,mean,1020,14.120667984010652,0.00012382314594946634,2025-08-22 03:13:41.544413
MiniLM-S,japanese,2,RandomForest,reg,mmm,1020,14.134267669986002,0.00012359615218396065,2025-08-22 03:13:56.184392
mE5-S,japanese,2,RandomForest,reg,mean,1020,14.395328423997853,0.00012358005163056647,2025-08-22 03:14:11.085114
mE5-S,japanese,2,RandomForest,reg,mmm,1020,14.109931430983124,0.00012017552907653582,2025-08-22 03:14:25.701097
MPNet-S,japanese,2,RandomForest,reg,mean,1020,15.430702957004542,0.00018534888112497463,2025-08-22 03:14:41.637700
MPNet-S,japanese,2,RandomForest,reg,mmm,1020,15.389057885011425,0.0001796760110612246,2025-08-22 03:14:57.532331
mBERT-T,japanese,2,XGBoost,reg,mean,1020,15.218462563992944,0.00018575099369705326,2025-08-22 03:15:13.255949
mBERT-T,japanese,2,XGBoost,reg,mmm,1020,15.280483998998534,0.00018832246647665894,2025-08-22 03:15:29.041351
mT5-T,japanese,2,XGBoost,reg,mean,1020,16.088330400991254,0.0001809935016492298,2025-08-22 03:15:45.634860
mT5-T,japanese,2,XGBoost,reg,mmm,1020,15.849627310992219,0.00018030081778171942,2025-08-22 03:16:01.989044
XGLM-T,japanese,2,XGBoost,reg,mean,1020,30.769880586012732,0.00044773181671725165,2025-08-22 03:16:33.263284
XGLM-T,japanese,2,XGBoost,reg,mmm,1020,30.550495692994446,0.0004438244296326379,2025-08-22 03:17:04.319623
mDeBERTa-T,japanese,2,XGBoost,reg,mean,1020,15.289066766999895,0.00018474398823754092,2025-08-22 03:17:20.114118
mDeBERTa-T,japanese,2,XGBoost,reg,mmm,1020,15.211823724006535,0.00018301831922505203,2025-08-22 03:17:35.832191
XLM-R-T,japanese,2,XGBoost,reg,mean,1020,13.504778461996466,0.00015235876740116286,2025-08-22 03:17:49.844847
XLM-R-T,japanese,2,XGBoost,reg,mmm,1020,13.579748185991775,0.00015505349008332412,2025-08-22 03:18:03.931867
BGE-M3-S,japanese,2,XGBoost,reg,mean,1020,27.066382686025463,0.00038413393349217277,2025-08-22 03:18:31.503811
BGE-M3-S,japanese,2,XGBoost,reg,mmm,1020,27.18369901701226,0.00038420406215058266,2025-08-22 03:18:59.192667
MiniLM-S,japanese,2,XGBoost,reg,mean,1020,13.855240875011077,0.00011932397128189437,2025-08-22 03:19:13.558339
MiniLM-S,japanese,2,XGBoost,reg,mmm,1020,13.781208770989906,0.000118194167541273,2025-08-22 03:19:27.845757
mE5-S,japanese,2,XGBoost,reg,mean,1020,14.039311622007517,0.00012071704835376253,2025-08-22 03:19:42.391176
mE5-S,japanese,2,XGBoost,reg,mmm,1020,13.987387105997186,0.00011945646175665019,2025-08-22 03:19:56.887548
MPNet-S,japanese,2,XGBoost,reg,mean,1020,14.984140584012493,0.00017767615460124227,2025-08-22 03:20:12.381150
MPNet-S,japanese,2,XGBoost,reg,mmm,1020,15.33181254300871,0.00018047903254911406,2025-08-22 03:20:28.218350
mBERT-T,japanese,2,GaussianNB,reg,mean,1020,15.218383089988492,0.00018834519715408058,2025-08-22 03:20:43.942338
mBERT-T,japanese,2,GaussianNB,reg,mmm,1020,15.278477518993896,0.0001871819406858392,2025-08-22 03:20:59.725523
mT5-T,japanese,2,GaussianNB,reg,mean,1020,15.712786965013947,0.0001753958074182036,2025-08-22 03:21:15.943197
mT5-T,japanese,2,GaussianNB,reg,mmm,1020,15.877034423989244,0.000185521249144273,2025-08-22 03:21:32.326210
XGLM-T,japanese,2,GaussianNB,reg,mean,1020,30.41524162501446,0.00044148126664441843,2025-08-22 03:22:03.246037
XGLM-T,japanese,2,GaussianNB,reg,mmm,1020,30.604795325984014,0.0004454280353194268,2025-08-22 03:22:34.355342
mDeBERTa-T,japanese,2,GaussianNB,reg,mean,1020,15.142580379993888,0.00018282947917015404,2025-08-22 03:22:50.003724
mDeBERTa-T,japanese,2,GaussianNB,reg,mmm,1020,15.159250205004355,0.0001823959103444848,2025-08-22 03:23:05.668790
XLM-R-T,japanese,2,GaussianNB,reg,mean,1020,13.37214825200499,0.000151014732707861,2025-08-22 03:23:19.546866
XLM-R-T,japanese,2,GaussianNB,reg,mmm,1020,13.407580415980192,0.00015438966531581628,2025-08-22 03:23:33.459313
BGE-M3-S,japanese,2,GaussianNB,reg,mean,1020,26.901052199013066,0.0003798834081111098,2025-08-22 03:24:00.867584
BGE-M3-S,japanese,2,GaussianNB,reg,mmm,1020,26.909186821023468,0.00038029023801200424,2025-08-22 03:24:28.282291
MiniLM-S,japanese,2,GaussianNB,reg,mean,1020,14.085277712001698,0.00012335080279569477,2025-08-22 03:24:42.874374
MiniLM-S,japanese,2,GaussianNB,reg,mmm,1020,13.956247184018139,0.00012116358518330423,2025-08-22 03:24:57.336975
mE5-S,japanese,2,GaussianNB,reg,mean,1020,13.9348538449849,0.00011934249808637993,2025-08-22 03:25:11.777713
mE5-S,japanese,2,GaussianNB,reg,mmm,1020,13.992415932007134,0.00011954861130576235,2025-08-22 03:25:26.282112
MPNet-S,japanese,2,GaussianNB,reg,mean,1020,14.998243309004465,0.00017499483740569073,2025-08-22 03:25:41.786834
MPNet-S,japanese,2,GaussianNB,reg,mmm,1020,14.949613554024836,0.00017487212969048444,2025-08-22 03:25:57.241260
mBERT-T,japanese,2,linear,deep,mean,1020,15.370480727026006,0.00018789746760129408,2025-08-22 03:26:13.117684
mBERT-T,japanese,2,linear,deep,mmm,1020,15.340808009001194,0.00018995152509699258,2025-08-22 03:26:28.965312
mT5-T,japanese,2,linear,deep,mean,1020,15.867834730015602,0.00017829945943109184,2025-08-22 03:26:45.339736
mT5-T,japanese,2,linear,deep,mmm,1020,15.904812510008924,0.00018078113300589084,2025-08-22 03:27:01.753624
XGLM-T,japanese,2,linear,deep,mean,1020,30.730398815998342,0.0004484228219487338,2025-08-22 03:27:32.987466
XGLM-T,japanese,2,linear,deep,mmm,1020,30.78699571400648,0.0004502323532476522,2025-08-22 03:28:04.277941
mDeBERTa-T,japanese,2,linear,deep,mean,1020,15.11408996200771,0.00018502216914694018,2025-08-22 03:28:19.898007
mDeBERTa-T,japanese,2,linear,deep,mmm,1020,15.212023804982891,0.00018428719745599987,2025-08-22 03:28:35.623215
XLM-R-T,japanese,2,linear,deep,mean,1020,13.511045952996938,0.00015462895364183886,2025-08-22 03:28:49.640969
XLM-R-T,japanese,2,linear,deep,mmm,1020,13.56647355700261,0.00015749207952859255,2025-08-22 03:29:03.715315
BGE-M3-S,japanese,2,linear,deep,mean,1020,27.559363401000155,0.0003888744384477652,2025-08-22 03:29:31.783464
BGE-M3-S,japanese,2,linear,deep,mmm,1020,26.993449333996978,0.0003813268344504203,2025-08-22 03:29:59.282364
MiniLM-S,japanese,2,linear,deep,mean,1020,13.920045289007248,0.000121586362380817,2025-08-22 03:30:13.710599
MiniLM-S,japanese,2,linear,deep,mmm,1020,13.721831514005316,0.00011949695722097033,2025-08-22 03:30:27.938205
mE5-S,japanese,2,linear,deep,mean,1020,14.064064479985973,0.00012080074393395568,2025-08-22 03:30:42.508920
mE5-S,japanese,2,linear,deep,mmm,1020,13.888207103009336,0.00011778091599275075,2025-08-22 03:30:56.902812
MPNet-S,japanese,2,linear,deep,mean,1020,14.99846317898482,0.00017536350285875626,2025-08-22 03:31:12.407609
MPNet-S,japanese,2,linear,deep,mmm,1020,14.935903924982995,0.00017491753299691735,2025-08-22 03:31:27.849791
mBERT-T,japanese,2,resmicro,deep,mean,1020,15.068240736000007,0.00018395118467376726,2025-08-22 03:31:43.426204
mBERT-T,japanese,2,resmicro,deep,mmm,1020,15.33254752799985,0.00018878572513470032,2025-08-22 03:31:59.264809
mT5-T,japanese,2,resmicro,deep,mean,1020,15.92824733798625,0.00018129931740158809,2025-08-22 03:32:15.699242
mT5-T,japanese,2,resmicro,deep,mmm,1020,15.975107342994306,0.00018222789466746888,2025-08-22 03:32:32.180060
XGLM-T,japanese,2,resmicro,deep,mean,1020,30.75556021500961,0.0004487839548111437,2025-08-22 03:33:03.445709
