embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date
MiniLM-S,chinese,-1,KMeans++,reg,mean,750,9.280046939849854,1.7610034753172487e-05,2025-08-25 19:14:43.572407
MiniLM-S,chinese,-1,KMeans++,reg,mmm,750,9.33723258972168,1.8011348753858496e-05,2025-08-25 19:14:52.912127
mE5-S,chinese,-1,KMeans++,reg,mean,750,9.445305347442627,1.782917993037789e-05,2025-08-25 19:15:02.359649
mE5-S,chinese,-1,KMeans++,reg,mmm,750,9.401885986328125,1.763201840436017e-05,2025-08-25 19:15:11.763978
MPNet-S,chinese,-1,KMeans++,reg,mean,750,9.636569499969482,1.8335358023599343e-05,2025-08-25 19:15:21.403144
MPNet-S,chinese,-1,KMeans++,reg,mmm,750,9.513691186904907,1.810155927775083e-05,2025-08-25 19:15:30.919262
mBERT-T,english,-1,KMeans,reg,mean,200,3.1751232147216797,6.272338313526578e-06,2025-08-25 19:15:34.100528
mBERT-T,english,-1,KMeans,reg,mmm,200,3.1752424240112305,6.212597005720492e-06,2025-08-25 19:15:37.277888
mT5-T,english,-1,KMeans,reg,mean,200,3.9805636405944824,7.93790732661883e-06,2025-08-25 19:15:41.260821
mT5-T,english,-1,KMeans,reg,mmm,200,4.0454261302948,8.037287822012549e-06,2025-08-25 19:15:45.308340
XGLM-T,english,-1,KMeans,reg,mean,200,4.3598949909210205,8.698898818343879e-06,2025-08-25 19:15:49.670699
XGLM-T,english,-1,KMeans,reg,mmm,200,4.487801790237427,9.029831185440221e-06,2025-08-25 19:15:54.160684
mDeBERTa-T,english,-1,KMeans,reg,mean,200,4.030648231506348,7.977324624856313e-06,2025-08-25 19:15:58.194056
mDeBERTa-T,english,-1,KMeans,reg,mmm,200,4.019815444946289,7.986033350626629e-06,2025-08-25 19:16:02.216407
XLM-R-T,english,-1,KMeans,reg,mean,200,4.234546899795532,8.281479846669568e-06,2025-08-25 19:16:06.453311
XLM-R-T,english,-1,KMeans,reg,mmm,200,4.221984148025513,8.292387337403165e-06,2025-08-25 19:16:10.677501
BGE-M3-S,english,-1,KMeans,reg,mean,200,4.295283079147339,8.606076902747154e-06,2025-08-25 19:16:14.975151
BGE-M3-S,english,-1,KMeans,reg,mmm,200,4.306555986404419,8.507242471476396e-06,2025-08-25 19:16:19.284043
MiniLM-S,english,-1,KMeans,reg,mean,200,4.004445791244507,7.985903097391127e-06,2025-08-25 19:16:23.290881
MiniLM-S,english,-1,KMeans,reg,mmm,200,4.112128019332886,8.042065922253662e-06,2025-08-25 19:16:27.405564
mE5-S,english,-1,KMeans,reg,mean,200,4.139920949935913,8.119994952082634e-06,2025-08-25 19:16:31.548003
mE5-S,english,-1,KMeans,reg,mmm,200,4.154397249221802,8.171468589372105e-06,2025-08-25 19:16:35.704841
MPNet-S,english,-1,KMeans,reg,mean,200,4.223224401473999,8.485454972767168e-06,2025-08-25 19:16:39.930632
MPNet-S,english,-1,KMeans,reg,mmm,200,4.237397909164429,8.418591443283691e-06,2025-08-25 19:16:44.170399
mBERT-T,english,-1,KMeans++,reg,mean,200,3.1616740226745605,6.234060028968035e-06,2025-08-25 19:16:47.334671
