embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date
mE5-S,arabic,-1,KMeans,reg,sif,350,2.5660481452941895,5.2322434473699995e-06,2025-08-25 12:44:21.297297
mE5-S,arabic,-1,KMeans,reg,borep,350,4.8542351722717285,1.4611922067867385e-05,2025-08-25 12:44:26.153245
XLM-R-T,arabic,-1,KMeans++,reg,mean,350,2.6725924015045166,5.242735427618027e-06,2025-08-25 12:44:28.828119
XLM-R-T,arabic,-1,KMeans++,reg,mmm,350,4.809927701950073,9.2854986240632e-06,2025-08-25 12:44:33.639846
XLM-R-T,arabic,-1,KMeans++,reg,tfidfw,350,3.0204970836639404,6.00114038636287e-06,2025-08-25 12:44:36.662293
XLM-R-T,arabic,-1,KMeans++,reg,sif,350,3.0212905406951904,6.2242781375183e-06,2025-08-25 12:44:39.685601
XLM-R-T,arabic,-1,KMeans++,reg,borep,350,6.780889987945557,2.2366263337091163e-05,2025-08-25 12:44:46.468177
mBERT-T,arabic,-1,KMeans++,reg,mean,350,1.3546345233917236,2.7830213708347748e-06,2025-08-25 12:44:47.824381
mBERT-T,arabic,-1,KMeans++,reg,mmm,350,4.129580974578857,8.042358947992325e-06,2025-08-25 12:44:51.955519
mBERT-T,arabic,-1,KMeans++,reg,tfidfw,350,1.628178358078003,3.2346476713816325e-06,2025-08-25 12:44:53.585249
mBERT-T,arabic,-1,KMeans++,reg,sif,350,1.6127386093139648,3.5135302535692848e-06,2025-08-25 12:44:55.200284
mBERT-T,arabic,-1,KMeans++,reg,borep,350,6.346201181411743,2.3137485612840567e-05,2025-08-25 12:45:01.548487
mT5-T,arabic,-1,KMeans++,reg,mean,350,2.5432538986206055,5.182233048147626e-06,2025-08-25 12:45:04.093896
mT5-T,arabic,-1,KMeans++,reg,mmm,350,5.314794540405273,1.021473984029558e-05,2025-08-25 12:45:09.410933
mT5-T,arabic,-1,KMeans++,reg,tfidfw,350,2.9330477714538574,5.6990747670332594e-06,2025-08-25 12:45:12.346312
mT5-T,arabic,-1,KMeans++,reg,sif,350,2.9309074878692627,5.893566473523777e-06,2025-08-25 12:45:15.279346
mT5-T,arabic,-1,KMeans++,reg,borep,350,7.52755069732666,2.6021428426409523e-05,2025-08-25 12:45:22.808716
XGLM-T,arabic,-1,KMeans++,reg,mean,350,4.414206266403198,8.739208781172832e-06,2025-08-25 12:45:27.224605
XGLM-T,arabic,-1,KMeans++,reg,mmm,350,7.456511974334717,1.4403791523755541e-05,2025-08-25 12:45:34.683190
