embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date
BGE-M3-S,chinese,-1,KMeans,reg,mean,3000,54.40040183899691,0.000862233332792128,2025-08-22 14:07:03.193576
BGE-M3-S,chinese,-1,KMeans,reg,mmm,3000,55.52258064801572,0.0008801622618998088,2025-08-22 14:07:59.242588
MiniLM-S,chinese,-1,KMeans,reg,mean,3000,34.75152643900947,0.0003799424553675285,2025-08-22 14:08:34.514616
MiniLM-S,chinese,-1,KMeans,reg,mmm,3000,34.80282575901947,0.00037440478079294153,2025-08-22 14:09:09.837526
mE5-S,chinese,-1,KMeans,reg,mean,3000,34.87872819698532,0.00037512421481195995,2025-08-22 14:09:45.239372
mE5-S,chinese,-1,KMeans,reg,mmm,3000,35.19915214300272,0.0003774403225567418,2025-08-22 14:10:20.959159
MPNet-S,chinese,-1,KMeans,reg,mean,3000,34.46728161998908,0.00043605395900346035,2025-08-22 14:10:55.945695
MPNet-S,chinese,-1,KMeans,reg,mmm,3000,34.98973898999975,0.0004401649399157392,2025-08-22 14:11:31.455616
mBERT-T,chinese,-1,KMeans++,reg,mean,3000,24.620846789010102,0.0002740995519762725,2025-08-22 14:11:56.586819
mBERT-T,chinese,-1,KMeans++,reg,mmm,3000,24.21020451799268,0.00026828275113388003,2025-08-22 14:12:21.304098
mT5-T,chinese,-1,KMeans++,reg,mean,3000,26.600069659005385,0.00028507956298871244,2025-08-22 14:12:48.420895
mT5-T,chinese,-1,KMeans++,reg,mmm,3000,26.282245998998405,0.00028433410453568953,2025-08-22 14:13:15.221020
XGLM-T,chinese,-1,KMeans++,reg,mean,3000,37.25617839998449,0.0005239757827759726,2025-08-22 14:13:52.991049
XGLM-T,chinese,-1,KMeans++,reg,mmm,3000,37.31498669000575,0.0005329420220079782,2025-08-22 14:14:30.819380
mDeBERTa-T,chinese,-1,KMeans++,reg,mean,3000,28.17749277598341,0.0003824695775474761,2025-08-22 14:14:59.512765
mDeBERTa-T,chinese,-1,KMeans++,reg,mmm,3000,27.703451390989358,0.00037543033756922816,2025-08-22 14:15:27.732282
XLM-R-T,chinese,-1,KMeans++,reg,mean,3000,23.86701941199135,0.0002538083440551342,2025-08-22 14:15:52.113490
XLM-R-T,chinese,-1,KMeans++,reg,mmm,3000,23.977419490984175,0.0002531134641667501,2025-08-22 14:16:16.604846
BGE-M3-S,chinese,-1,KMeans++,reg,mean,3000,53.486444640002446,0.0008082500074929436,2025-08-22 14:17:10.617263
BGE-M3-S,chinese,-1,KMeans++,reg,mmm,3000,53.81509239698062,0.0008136816674815169,2025-08-22 14:18:04.948750
MiniLM-S,chinese,-1,KMeans++,reg,mean,3000,34.969511339993915,0.00035438094106141017,2025-08-22 14:18:40.434707
MiniLM-S,chinese,-1,KMeans++,reg,mmm,3000,34.018474824988516,0.0003495777401593777,2025-08-22 14:19:14.973796
mE5-S,chinese,-1,KMeans++,reg,mean,3000,36.02331366800354,0.00035779386317477853,2025-08-22 14:19:51.514225
mE5-S,chinese,-1,KMeans++,reg,mmm,3000,35.15872035099892,0.0004323304208709984,2025-08-22 14:20:27.193556
MPNet-S,chinese,-1,KMeans++,reg,mean,3000,34.92499891499756,0.0004047559831921573,2025-08-22 14:21:02.635173
MPNet-S,chinese,-1,KMeans++,reg,mmm,3000,35.34034129299107,0.00041148566911627336,2025-08-22 14:21:38.494315
mBERT-T,english,-1,KMeans,reg,mean,800,12.051562898996053,0.00011696338463521311,2025-08-22 14:21:51.053525
mBERT-T,english,-1,KMeans,reg,mmm,800,12.136579571000766,0.00011726606724607016,2025-08-22 14:22:03.699741
mT5-T,english,-1,KMeans,reg,mean,800,15.29773364099674,0.00015583181526073568,2025-08-22 14:22:19.514289
mT5-T,english,-1,KMeans,reg,mmm,800,14.99466421402758,0.00015345666155468332,2025-08-22 14:22:35.024717
XGLM-T,english,-1,KMeans,reg,mean,800,21.999233688024106,0.00027283493431686954,2025-08-22 14:22:57.533978
XGLM-T,english,-1,KMeans,reg,mmm,800,21.86888212300255,0.0002804514575338566,2025-08-22 14:23:19.911451
mDeBERTa-T,english,-1,KMeans,reg,mean,800,14.156440802995348,0.00015481413825147662,2025-08-22 14:23:34.584238
mDeBERTa-T,english,-1,KMeans,reg,mmm,800,14.26070906498353,0.00015459865455642397,2025-08-22 14:23:49.361933
XLM-R-T,english,-1,KMeans,reg,mean,800,12.64302451099502,0.0001234186552479898,2025-08-22 14:24:02.515400
XLM-R-T,english,-1,KMeans,reg,mmm,800,12.167773191991728,0.00012323593980364546,2025-08-22 14:24:15.193199
BGE-M3-S,english,-1,KMeans,reg,mean,800,24.44153293801355,0.00031743711969573775,2025-08-22 14:24:40.151380
BGE-M3-S,english,-1,KMeans,reg,mmm,800,24.286313680990133,0.00031670838497968666,2025-08-22 14:25:04.955431
MiniLM-S,english,-1,KMeans,reg,mean,800,15.008172809000826,0.00012219557024191209,2025-08-22 14:25:20.482377
MiniLM-S,english,-1,KMeans,reg,mmm,800,14.578667955007404,0.00011790917578005658,2025-08-22 14:25:35.577941
mE5-S,english,-1,KMeans,reg,mean,800,14.781511212990154,0.00012170408171535472,2025-08-22 14:25:50.876942
mE5-S,english,-1,KMeans,reg,mmm,800,14.750590940995608,0.0001182654129914165,2025-08-22 14:26:06.143628
MPNet-S,english,-1,KMeans,reg,mean,800,15.405059882003115,0.00016631704741483999,2025-08-22 14:26:22.063601
MPNet-S,english,-1,KMeans,reg,mmm,800,15.261001514998497,0.00016229369073775726,2025-08-22 14:26:37.841057
mBERT-T,english,-1,KMeans++,reg,mean,800,11.947291511984076,0.00011692637013105169,2025-08-22 14:26:50.294035
mBERT-T,english,-1,KMeans++,reg,mmm,800,12.210557877988322,0.00011729370708685283,2025-08-22 14:27:03.010137
mT5-T,english,-1,KMeans++,reg,mean,800,15.289968972007046,0.00015512916613148335,2025-08-22 14:27:18.819915
mT5-T,english,-1,KMeans++,reg,mmm,800,14.492811682983302,0.00015342190831550492,2025-08-22 14:27:33.837616
XGLM-T,english,-1,KMeans++,reg,mean,800,21.525198419985827,0.0002713366004105043,2025-08-22 14:27:55.871076
XGLM-T,english,-1,KMeans++,reg,mmm,800,21.683818516001338,0.0002749662895047245,2025-08-22 14:28:18.064203
mDeBERTa-T,english,-1,KMeans++,reg,mean,800,14.585879759979434,0.000159777720724325,2025-08-22 14:28:33.166368
mDeBERTa-T,english,-1,KMeans++,reg,mmm,800,14.275026636983966,0.0001556689171436496,2025-08-22 14:28:47.964596
XLM-R-T,english,-1,KMeans++,reg,mean,800,12.52383366500726,0.00012328633666033997,2025-08-22 14:29:01.003413
XLM-R-T,english,-1,KMeans++,reg,mmm,800,12.735398334014462,0.00012426350251424219,2025-08-22 14:29:14.249179
BGE-M3-S,english,-1,KMeans++,reg,mean,800,24.313921802997356,0.00031669603773616434,2025-08-22 14:29:39.080178
BGE-M3-S,english,-1,KMeans++,reg,mmm,800,24.508541090996005,0.00032216018969490913,2025-08-22 14:30:04.111374
MiniLM-S,english,-1,KMeans++,reg,mean,800,14.967938551999396,0.0001223310842906839,2025-08-22 14:30:19.595641
MiniLM-S,english,-1,KMeans++,reg,mmm,800,14.699280631000875,0.00012031641804057338,2025-08-22 14:30:34.818981
mE5-S,english,-1,KMeans++,reg,mean,800,14.337140908988658,0.0001206558435219337,2025-08-22 14:30:49.678649
mE5-S,english,-1,KMeans++,reg,mmm,800,14.502137881994713,0.00011791707499850785,2025-08-22 14:31:04.697157
MPNet-S,english,-1,KMeans++,reg,mean,800,15.330585536983563,0.00016295122172283965,2025-08-22 14:31:20.546067
MPNet-S,english,-1,KMeans++,reg,mmm,800,15.359977431013249,0.00016301219473227108,2025-08-22 14:31:36.422392
mBERT-T,japanese,-1,KMeans,reg,mean,1800,120.17334816898801,0.002019610768975799,2025-08-22 14:33:37.144035
mBERT-T,japanese,-1,KMeans,reg,mmm,1800,121.49810857701232,0.0020454336929777717,2025-08-22 14:35:39.147456
mT5-T,japanese,-1,KMeans,reg,mean,1800,175.91387841201504,0.0029700070664463005,2025-08-22 14:38:35.576594
mT5-T,japanese,-1,KMeans,reg,mmm,1800,174.875021550979,0.002938012383169429,2025-08-22 15:29:32.317178
XGLM-T,japanese,-1,KMeans,reg,mean,1800,526.5907660569937,0.00912209744909561,2025-08-22 19:18:48.576900
XGLM-T,japanese,-1,KMeans,reg,mmm,1800,528.7328839419934,0.00918399505518049,2025-08-22 19:27:37.814574
mDeBERTa-T,japanese,-1,KMeans,reg,mean,1800,149.8802766140143,0.002530115572117426,2025-08-22 19:30:08.199079
mDeBERTa-T,japanese,-1,KMeans,reg,mmm,1800,149.21243213000707,0.002517643098271667,2025-08-22 19:32:37.920845
XLM-R-T,japanese,-1,KMeans,reg,mean,1800,98.25356574499165,0.0016214008300805777,2025-08-22 19:34:16.679665
XLM-R-T,japanese,-1,KMeans,reg,mmm,1800,97.7219155379862,0.001620253645845505,2025-08-22 19:35:54.907661
BGE-M3-S,japanese,-1,KMeans,reg,mean,1800,236.46120618999703,0.004041868532497908,2025-08-22 19:39:51.872732
BGE-M3-S,japanese,-1,KMeans,reg,mmm,1800,235.77107846501167,0.0040300125398554125,2025-08-22 19:43:48.147662
MiniLM-S,japanese,-1,KMeans,reg,mean,1800,36.66149924599449,0.0005401827723386403,2025-08-22 19:44:25.315875
MiniLM-S,japanese,-1,KMeans,reg,mmm,1800,36.6533858779876,0.0005382180664479958,2025-08-22 19:45:02.475568
mE5-S,japanese,-1,KMeans,reg,mean,1800,45.71255069298786,0.0007001466914529274,2025-08-22 19:45:48.701339
mE5-S,japanese,-1,KMeans,reg,mmm,1800,45.586977528990246,0.0006986820803891326,2025-08-22 19:46:34.796064
MPNet-S,japanese,-1,KMeans,reg,mean,1800,79.52719004300889,0.001293591178259374,2025-08-22 19:47:54.828918
MPNet-S,japanese,-1,KMeans,reg,mmm,1800,79.2853340980073,0.0012898909971798677,2025-08-22 19:49:14.619768
mBERT-T,japanese,-1,KMeans++,reg,mean,1800,120.6000625610177,0.0020412608290382114,2025-08-22 19:51:15.724021
mBERT-T,japanese,-1,KMeans++,reg,mmm,1800,121.9315114619967,0.0020541915036598503,2025-08-22 19:53:18.159781
mT5-T,japanese,-1,KMeans++,reg,mean,1800,177.145486317022,0.0029809988058001045,2025-08-22 19:56:15.811519
mT5-T,japanese,-1,KMeans++,reg,mmm,1800,176.20055832300568,0.002980388165051722,2025-08-22 19:59:12.518685
XGLM-T,japanese,-1,KMeans++,reg,mean,1800,528.8045517709979,0.009169464325479614,2025-08-22 20:08:01.828176
XGLM-T,japanese,-1,KMeans++,reg,mmm,1800,528.6160985689785,0.009159509781689468,2025-08-22 20:16:50.948600
mDeBERTa-T,japanese,-1,KMeans++,reg,mean,1800,148.877888478979,0.002510992216735784,2025-08-22 20:19:20.337550
mDeBERTa-T,japanese,-1,KMeans++,reg,mmm,1800,151.04989350499818,0.002544987565076056,2025-08-22 20:21:51.893482
XLM-R-T,japanese,-1,KMeans++,reg,mean,1800,96.98146332401666,0.0016133511329735999,2025-08-22 20:23:29.382505
XLM-R-T,japanese,-1,KMeans++,reg,mmm,1800,97.56623688101536,0.001619716382230711,2025-08-22 20:25:07.455914
BGE-M3-S,japanese,-1,KMeans++,reg,mean,1800,235.94290756899863,0.004033421203059304,2025-08-22 20:29:03.902437
BGE-M3-S,japanese,-1,KMeans++,reg,mmm,1800,235.74094003700884,0.004028402286511476,2025-08-22 20:33:00.152356
MiniLM-S,japanese,-1,KMeans++,reg,mean,1800,36.6574959490099,0.0005376230505202468,2025-08-22 20:33:37.320578
MiniLM-S,japanese,-1,KMeans++,reg,mmm,1800,36.7337719979987,0.0005413857218225781,2025-08-22 20:34:14.561214
mE5-S,japanese,-1,KMeans++,reg,mean,1800,45.77226573502412,0.0007012746699269043,2025-08-22 20:35:00.840357
mE5-S,japanese,-1,KMeans++,reg,mmm,1800,45.60293238799204,0.0006979462178587079,2025-08-22 20:35:46.948903
MPNet-S,japanese,-1,KMeans++,reg,mean,1800,79.39740730298217,0.0012928676399135716,2025-08-22 20:37:06.854257
MPNet-S,japanese,-1,KMeans++,reg,mmm,1800,79.28294951099087,0.0012898549773510833,2025-08-22 20:38:26.647471
mBERT-T,turkish,-1,KMeans,reg,mean,1225,53.98978787200758,0.0008637589487711173,2025-08-22 20:39:21.172221
mBERT-T,turkish,-1,KMeans,reg,mmm,1225,54.68859242100734,0.0008723143130660363,2025-08-22 20:40:16.365238
mT5-T,turkish,-1,KMeans,reg,mean,1225,72.08096792400465,0.001161112062803521,2025-08-22 20:41:28.952111
mT5-T,turkish,-1,KMeans,reg,mmm,1225,71.66885851701954,0.0011564899385430242,2025-08-22 20:42:41.128398
XGLM-T,turkish,-1,KMeans,reg,mean,1225,145.7144062940206,0.002459170403095074,2025-08-22 20:45:07.346447
XGLM-T,turkish,-1,KMeans,reg,mmm,1225,145.9023964840162,0.002461386085624995,2025-08-22 20:47:33.753456
mDeBERTa-T,turkish,-1,KMeans,reg,mean,1225,84.53074101300444,0.0013886871755240794,2025-08-22 20:48:58.791043
mDeBERTa-T,turkish,-1,KMeans,reg,mmm,1225,84.79434028099058,0.0013927754875650536,2025-08-22 20:50:24.092081
XLM-R-T,turkish,-1,KMeans,reg,mean,1225,49.48636980599258,0.0007764307484821636,2025-08-22 20:51:14.085648
XLM-R-T,turkish,-1,KMeans,reg,mmm,1225,48.21749414500664,0.0007489674053187781,2025-08-22 20:52:02.811112
