embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date
tfidf,japanese,-1,KMeans++,reg,tfidf_1024,1800,2.0583239100014907,2.7214171962237128e-05,2025-08-19 21:42:06.289322
tfidf,japanese,-1,KMeans,reg,tfidf_2048,1800,2.105589972998132,3.2796209241525516e-05,2025-08-19 21:42:13.166428
tfidf,japanese,-1,KMeans++,reg,tfidf_2048,1800,2.0808541670048726,2.3844720204491982e-05,2025-08-19 21:42:19.981210
tfidf,turkish,-1,KMeans,reg,tfidf_300,1225,29.307307751994813,0.00034607661289956184,2025-08-19 21:42:54.043984
tfidf,turkish,-1,KMeans++,reg,tfidf_300,1225,29.71656628799974,0.00034310103100465116,2025-08-19 21:43:28.506603
tfidf,turkish,-1,KMeans,reg,tfidf_512,1225,29.5620666850009,0.00034151885910661817,2025-08-19 21:44:02.829707
tfidf,turkish,-1,KMeans++,reg,tfidf_512,1225,29.780783441005042,0.0003515780558542611,2025-08-19 21:44:37.381548
tfidf,turkish,-1,KMeans,reg,tfidf_768,1225,29.89048081900546,0.0003456441807628538,2025-08-19 21:45:12.024878
tfidf,turkish,-1,KMeans++,reg,tfidf_768,1225,29.686719680998067,0.00035110107842376763,2025-08-19 21:45:46.454540
tfidf,turkish,-1,KMeans,reg,tfidf_1024,1225,30.073051054001553,0.0003614491897191107,2025-08-19 21:46:21.269080
tfidf,turkish,-1,KMeans++,reg,tfidf_1024,1225,29.9198425939976,0.00035094078495755425,2025-08-19 21:46:55.957293
tfidf,turkish,-1,KMeans,reg,tfidf_2048,1225,30.160348742996575,0.0003519083648459604,2025-08-19 21:47:30.882587
tfidf,turkish,-1,KMeans++,reg,tfidf_2048,1225,30.16211285100144,0.00035338553374624296,2025-08-19 21:48:05.775807
