FeatureFamily,FeatureVariant,Dataset,N_class,Model,AccuracyTrain,WeightedF1Train,AccuracyTest,WeightedF1Test,TrainingTime,NumParams,NumEpochs,data_pts,time_sec,energy_kwh,throughput,time_per_sample,energy_per_sample
FE-XLM-R-T,mean,merged,2,LightGBM,0.9235371811999258,0.92344415441243,0.9044040009536892,0.9042906806387694,58.47361469268799,,,3000,50.12260437011719,0.0002098324177843,59.853234637356216,0.01670753479003906,6.994413926143333e-08
FE-XLM-R-T,mean,merged,2,LogisticRegression,0.9088910166406164,0.9088109537874988,0.9064249139976612,0.9063460975931515,1116.670433998108,,,3000,49.154502630233765,0.0002127300021395,61.03204873351259,0.01638483421007792,7.091000071316667e-08
FE-XLM-R-T,mean,merged,2,RandomForest,0.9856225376845436,0.985623297250935,0.8840699826292305,0.8835386583197877,161.7896227836609,,,3000,57.2562894821167,0.0002200327098467,52.39599050401289,0.019085429827372234,7.334423661556667e-08
FE-XLM-R-T,mean,merged,2,XGBoost,0.9273217198457422,0.9273256373433596,0.9021333121402376,0.9021377486148828,36.05658173561096,,,3000,49.82422733306885,0.0002086698031472,60.21167132096937,0.016608075777689617,6.955660104906667e-08
FE-XLM-R-T,mean,merged,2,GaussianNB,0.7626299515957508,0.7629558353250732,0.7634169325264819,0.763737924603314,9.648880004882812,,,3000,49.30608367919922,0.000208474119625,60.844418703357924,0.016435361226399738,6.949137320833334e-08
FE-XLM-R-T,mean,merged,2,linear,0.8829597770238381,0.8830574395659001,0.8816857593751064,0.8817708138403316,215.7136583328247,1538,17,3000,49.93812012672424,0.0002100948406562,60.07434786065482,0.016646040042241416,7.003161355206667e-08
FE-XLM-R-T,mean,merged,2,microffn,0.9032805278764726,0.9032355644237864,0.8986818651437913,0.8986316295677764,302.59506821632385,92906,16,3000,49.71258687973023,0.0002095632444011,60.34688975767659,0.01657086229324341,6.985441480036666e-08
FE-XLM-R-T,mean,merged,2,resmicro,0.9088059555294348,0.9087885285631172,0.9009525539572428,0.9009336833585894,589.2909500598907,350882,31,3000,49.60377025604248,0.0002098602472383,60.4792737429985,0.016534590085347495,6.99534157461e-08
FE-XLM-R-T,mmm,merged,2,LightGBM,0.9934149027562796,0.9934139594775452,0.9070493534213604,0.9069570308531304,344.1465048789978,,,3000,50.54302859306336,0.0002092509522452,59.35536677380126,0.01684767619768779,6.975031741506667e-08
FE-XLM-R-T,mmm,merged,2,LogisticRegression,0.9129631802235147,0.9128871419917004,0.9076851462891268,0.9076126616100584,6388.929872274399,,,3000,49.561201333999634,0.0002124152528335,60.53122037503883,0.016520400444666544,7.080508427783334e-08
