FeatureFamily,FeatureVariant,Dataset,N_class,Model,AccuracyTrain,WeightedF1Train,AccuracyTest,WeightedF1Test,TrainingTime,NumParams,NumEpochs,data_pts,time_sec,energy_kwh,throughput,time_per_sample,energy_per_sample
WFE-XLM-R-T,mean,merged,2,LightGBM,0.986190218481416,0.9861865234149508,0.8523598133493795,0.8521264033444457,150.89324569702148,,,3000,24.07463431358337,5.2308084083249465e-05,124.6124846975284,0.00802487810452779,1.7436028027749822e-08
WFE-XLM-R-T,mean,merged,2,LogisticRegression,0.8327952980891864,0.8325301345270635,0.8313786487130871,0.8311158976156324,514.7365472316742,,,3000,23.240365505218502,5.365766646397829e-05,129.0857495045147,0.007746788501739501,1.7885888821326096e-08
WFE-XLM-R-T,mean,merged,2,RandomForest,0.9734438923223064,0.973454409143341,0.8304022525233029,0.8297010852511167,189.7866642475128,,,3000,29.50728440284729,6.117456163465856e-05,101.6698100388566,0.009835761467615764,2.0391520544886188e-08
WFE-XLM-R-T,mean,merged,2,XGBoost,0.8607138396793739,0.8606946147295402,0.8410971968346598,0.8410560684533237,40.19278407096863,,,3000,23.42870807647705,5.113028947989875e-05,128.04803364347978,0.007809569358825683,1.7043429826632917e-08
WFE-XLM-R-T,mean,merged,2,GaussianNB,0.6524771697706191,0.6514723719132093,0.6524029564368351,0.6513305187663614,9.79769253730774,,,3000,23.122082710266117,5.070325431357686e-05,129.74609759820692,0.007707360903422039,1.6901084771192288e-08
WFE-XLM-R-T,mean,merged,2,linear,0.7854166110116741,0.7855601468080696,0.7853177261322222,0.7854906263816238,278.9473431110382,1538,21,3000,23.76320171356201,5.159906296404632e-05,126.2456143814937,0.007921067237854004,1.7199687654682106e-08
WFE-XLM-R-T,mean,merged,2,microffn,0.8234311970721021,0.8232174389718213,0.8199457305373585,0.8197095677276016,500.5023581981659,92906,16,3000,23.52918767929077,5.124957906346342e-05,127.50121427440743,0.007843062559763591,1.7083193021154473e-08
WFE-XLM-R-T,mean,merged,2,resmicro,0.8473717486353396,0.8470581012215153,0.8398142576550597,0.8394618375471677,1486.7233698368073,203138,23,3000,23.71015954017639,5.164693217334614e-05,126.52803937976714,0.007903386513392131,1.721564405778205e-08
WFE-XLM-R-T,mmm,merged,2,LightGBM,0.8822970635764648,0.8819885018258732,0.858853983355851,0.8584660209492829,225.5305643081665,,,3000,24.11544179916382,5.2222286937592944e-05,124.40161888736462,0.008038480599721273,1.7407428979197648e-08
WFE-XLM-R-T,mmm,merged,2,LogisticRegression,0.8559869509107493,0.8558204548514566,0.849385211003758,0.8492159445539474,1542.9728319644928,,,3000,24.07251763343811,5.47181102392308e-05,124.62344178877359,0.00802417254447937,1.82393700797436e-08
WFE-XLM-R-T,mmm,merged,2,RandomForest,0.9812097656235216,0.9812184883267888,0.8306293214046481,0.8297202255993679,317.0613577365875,,,3000,30.08952236175537,6.214676147155302e-05,99.70247995073143,0.01002984078725179,2.071558715718434e-08
WFE-XLM-R-T,mmm,merged,2,XGBoost,0.8697929478906874,0.869737764426873,0.8465354965428763,0.8464544182850827,127.39774441719057,,,3000,23.6450879573822,5.143935983850766e-05,126.87624615341616,0.007881695985794065,1.714645327950255e-08
WFE-XLM-R-T,mmm,merged,2,GaussianNB,0.6154719508918265,0.6110782455599578,0.6168212627300491,0.6124421596285876,29.583937644958496,,,3000,23.64190983772278,5.153573811566728e-05,126.8933017929555,0.00788063661257426,1.7178579371889094e-08
WFE-XLM-R-T,mmm,merged,2,linear,0.8054123367082521,0.8057523152288583,0.8027793231076648,0.8031103608007149,754.8169319629669,4610,16,3000,24.04211950302124,5.196502587016731e-05,124.78101190799782,0.008014039834340413,1.732167529005577e-08
WFE-XLM-R-T,mmm,merged,2,microffn,0.8829508722250421,0.8827651507036371,0.8643036365081347,0.8640825304048538,4797.0912408828735,149858,22,3000,23.81971883773804,5.186231140325855e-05,125.94607100261159,0.007939906279246014,1.7287437134419518e-08
WFE-XLM-R-T,mmm,merged,2,resmicro,0.7972956126056332,0.7973101065334571,0.7916188875895502,0.7914098337436756,7262.99823307991,903746,16,3000,23.42649269104004,5.141776406443464e-05,128.0601428291233,0.0078088308970133465,1.713925468814488e-08
WFE-mBERT-T,mean,merged,2,LightGBM,0.8946157368685971,0.8942600885827251,0.8269621589709238,0.8262509162509586,146.8838608264923,,,3000,26.0678505897522,5.982744542462236e-05,115.08428704817575,0.0086892835299174,1.9942481808207454e-08
WFE-mBERT-T,mean,merged,2,LogisticRegression,0.7891141530391738,0.7882663073744401,0.7902110605252103,0.7893390814268605,116.71174597740172,,,3000,22.706931114196777,5.690258159687184e-05,132.1182499260918,0.0075689770380655925,1.896752719895728e-08
WFE-mBERT-T,mean,merged,2,RandomForest,0.9778263880741618,0.9778294573109972,0.8111013976089647,0.8100874858239899,164.70227479934692,,,3000,30.01778078079224,6.564293065870753e-05,99.94076583834733,0.010005926926930747,2.1880976886235844e-08
WFE-mBERT-T,mean,merged,2,XGBoost,0.8504653090265031,0.8503588631731565,0.8160287923341546,0.8158942833295554,35.98468637466431,,,3000,23.58307194709778,5.517491939550277e-05,127.20989049813721,0.007861023982365926,1.839163979850092e-08
WFE-mBERT-T,mean,merged,2,GaussianNB,0.6959350270405287,0.6965992115878316,0.6937635531738553,0.6944280514185504,8.776854276657104,,,3000,23.661718606948853,5.5157857226865135e-05,126.78707112673445,0.007887239535649617,1.8385952408955045e-08
