FeatureFamily,FeatureVariant,Dataset,N_class,Model,AccuracyTrain,WeightedF1Train,AccuracyTest,WeightedF1Test,TrainingTime,NumParams,NumEpochs,data_pts,time_sec,energy_kwh,throughput,time_per_sample,energy_per_sample
tfidf,300,merged,2,LightGBM,0.7940946058970682,0.7931098326883673,0.7832854596441831,0.7822442086481647,17.80469059944153,,,3000,101.48536801338196,0.000199939767832,29.560911673537184,0.033828456004460654,6.664658927733334e-08
tfidf,300,merged,2,LogisticRegression,0.7511590149602813,0.7507367020780881,0.748714222459383,0.7483287046161329,104.54855680465698,,,3000,97.77121424674988,0.0001923636201219,30.683877899161168,0.03259040474891663,6.41212067073e-08
tfidf,300,merged,2,RandomForest,0.9029114455802264,0.9029025089747964,0.7911079826065237,0.791271440697389,151.98120307922363,,,3000,104.12922859191896,0.0002026279430163,28.810354600406765,0.034709742863972985,6.75426476721e-08
tfidf,300,merged,2,XGBoost,0.8543368920611732,0.8544100098453269,0.8079564936023342,0.8080993330713291,3.996805667877197,,,3000,97.56914806365968,0.0001915631842625,30.747424360440544,0.032523049354553225,6.385439475416666e-08
tfidf,300,merged,2,GaussianNB,0.7117922439664993,0.7123668836044196,0.7098513834171596,0.7104449098845729,3.389664649963379,,,3000,97.78821468353271,0.0001918244561879,30.67854352090132,0.032596071561177574,6.394148539596666e-08
tfidf,300,merged,2,linear,0.7720853330883872,0.7629997872021613,0.7614474762852793,0.7523139487659399,30.739973545074463,602,18,3000,97.1810610294342,0.0001907543180404,30.870212449021935,0.0323936870098114,6.358477268013333e-08
tfidf,300,merged,2,microffn,0.824809975428847,0.8213742791913995,0.7643752195807472,0.7601521561451546,37.79457688331604,15818,16,3000,98.171067237854,0.0001925424913593,30.558901766153188,0.03272368907928467,6.41808304531e-08
tfidf,300,merged,2,resmicro,0.7758284152754495,0.7712795220228817,0.7601592692352734,0.7557315425726973,62.245582580566406,137474,20,3000,97.71897959709167,0.0001915551897304,30.700279642392893,0.03257299319903056,6.385172991013333e-08
tfidf,512,merged,2,LightGBM,0.9006482914700283,0.9003941478021742,0.8379863531602312,0.8376221857755574,77.31483125686646,,,3000,97.88701939582825,0.0001920889256657,30.64757736537899,0.032629006465276084,6.402964188856667e-08
tfidf,512,merged,2,LogisticRegression,0.7705736982133193,0.770257577981219,0.7688779391228329,0.7685376598567988,6.765854835510254,,,3000,97.84072065353394,0.0001917668692105,30.662079959768185,0.03261357355117798,6.392228973683334e-08
tfidf,512,merged,2,RandomForest,0.905746065025943,0.9057376327067556,0.803188047094086,0.80333963908884,146.79643487930298,,,3000,103.55680871009828,0.0002010879994791,28.969606512289683,0.034518936236699424,6.70293331597e-08
tfidf,512,merged,2,XGBoost,0.8151366407678072,0.815397662224553,0.7978292214943403,0.7981328827901256,2.9385740756988525,,,3000,98.3027024269104,0.000192464264317,30.517980950020647,0.0327675674756368,6.415475477233334e-08
tfidf,512,merged,2,GaussianNB,0.7241828234929021,0.7247700004386364,0.7235776972944743,0.7241642772060929,5.349150896072388,,,3000,97.45915842056274,0.0001910639277082,30.782125031843442,0.03248638614018758,6.368797590273333e-08
tfidf,512,merged,2,linear,0.7891703217213585,0.7847850995117732,0.7770816254830777,0.7729608251735255,70.36186385154724,1026,16,3000,97.83640623092651,0.0001918501721972,30.663432106438993,0.032612135410308836,6.395005739906666e-08
tfidf,512,merged,2,microffn,0.8956300089558408,0.8944760192484724,0.774856540578522,0.7725287947368863,140.7420198917389,74434,16,3000,98.14240312576294,0.0001922521942258,30.567826998852883,0.03271413437525431,6.408406474193334e-08
tfidf,512,merged,2,resmicro,0.8469240131352332,0.8432528050310716,0.7786626068626303,0.7731721408857904,84.16354012489319,267010,16,3000,97.67506408691406,0.0001914777269811,30.71408273999712,0.032558354695638024,6.38259089937e-08
tfidf,768,merged,2,LightGBM,0.9080092191361412,0.907794928104622,0.8481136252682251,0.8477590378468163,65.55764055252075,,,3000,97.9209885597229,0.0001917791647367,30.63694560405988,0.032640329519907633,6.392638824556666e-08
tfidf,768,merged,2,LogisticRegression,0.7839369041716969,0.7843229626341317,0.782888089101829,0.7832705510783013,8.14652395248413,,,3000,97.5489411354065,0.0001912220442872,30.753793583835385,0.032516313711802164,6.374068142906667e-08
tfidf,768,merged,2,RandomForest,0.9070365927041664,0.9070209117211836,0.8086717605785715,0.8088135594735221,187.2294135093689,,,3000,103.63508796691896,0.0002012568674123,28.94772474123456,0.03454502932230632,6.708562247076667e-08
tfidf,768,merged,2,XGBoost,0.8204539175651793,0.8206776646992104,0.8034037625313639,0.8036492936243987,2.703431844711304,,,3000,97.32354950904846,0.0001906622816709,30.825016300099914,0.03244118316968282,6.355409389030001e-08
tfidf,768,merged,2,GaussianNB,0.7363274080073269,0.7368882749449661,0.7348516672532612,0.7354146594316342,8.585792541503906,,,3000,97.9094750881195,0.0001917894621128,30.64054829524895,0.032636491696039834,6.392982070426667e-08
tfidf,768,merged,2,linear,0.8017314625576962,0.7967080067097153,0.7872116172853965,0.7821954799453735,612.6973080635071,1538,25,3000,97.51156568527222,0.0001910043168185,30.765581281740292,0.03250385522842407,6.366810560616667e-08
tfidf,768,merged,2,microffn,0.8178060486371047,0.810697810703684,0.781239020962642,0.7720367071985761,69.14877939224243,107202,16,3000,97.53556394577026,0.0001908576437569,30.75801152560105,0.03251185464859009,6.361921458563333e-08
