embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date,mdata
mE5-S,bengali,-1,KMeans,reg,mean,900,79.43993306159973,0.00020902068132275332,2025-08-30 05:04:42.922001,NA
mE5-S,bengali,-1,KMeans,reg,mmm,900,78.49948167800903,0.00020705469100066893,2025-08-30 05:06:01.427472,NA
MPNet-S,bengali,-1,KMeans,reg,mean,900,78.52617835998535,0.0003041238966628738,2025-08-30 05:07:19.959351,NA
MPNet-S,bengali,-1,KMeans,reg,mmm,900,76.00092220306396,0.0003009440168762448,2025-08-30 05:08:35.966275,NA
mBERT-T,bengali,-1,KMeans++,reg,mean,900,87.60439085960388,0.0004162932657099518,2025-08-30 05:10:03.574906,NA
mBERT-T,bengali,-1,KMeans++,reg,mmm,900,86.92439222335815,0.0004183346477617827,2025-08-30 05:11:30.510517,NA
mT5-T,bengali,-1,KMeans++,reg,mean,900,215.5642774105072,0.0010495570410001724,2025-08-30 05:15:06.082463,NA
mT5-T,bengali,-1,KMeans++,reg,mmm,900,215.77605080604553,0.00105234683775212,2025-08-30 05:18:41.874116,NA
XGLM-T,bengali,-1,KMeans++,reg,mean,900,316.3726201057434,0.001682317217013909,2025-08-30 05:23:58.263213,NA
XGLM-T,bengali,-1,KMeans++,reg,mmm,900,316.96108412742615,0.0016909115798010015,2025-08-30 05:29:15.232600,NA
mDeBERTa-T,bengali,-1,KMeans++,reg,mean,900,181.83244490623474,0.0009177945156928365,2025-08-30 05:32:17.069549,NA
mDeBERTa-T,bengali,-1,KMeans++,reg,mmm,900,181.1377489566803,0.0009140360137380109,2025-08-30 05:35:18.212274,NA
XLM-R-T,bengali,-1,KMeans++,reg,mean,900,84.12072253227234,0.00040308318868093415,2025-08-30 05:36:42.337101,NA
XLM-R-T,bengali,-1,KMeans++,reg,mmm,900,83.56099319458008,0.00040105561730237614,2025-08-30 05:38:05.902383,NA
BGE-M3-S,bengali,-1,KMeans++,reg,mean,900,207.21739840507507,0.0010292663808735808,2025-08-30 05:41:33.124387,NA
BGE-M3-S,bengali,-1,KMeans++,reg,mmm,900,208.55227732658386,0.0010315530726173275,2025-08-30 05:45:01.680735,NA
MiniLM-S,bengali,-1,KMeans++,reg,mean,900,68.06891465187073,0.00016651377480236102,2025-08-30 05:46:09.755037,NA
MiniLM-S,bengali,-1,KMeans++,reg,mmm,900,68.15490627288818,0.00016284336949414012,2025-08-30 05:47:17.915874,NA
mE5-S,bengali,-1,KMeans++,reg,mean,900,75.09703588485718,0.00020416667836451306,2025-08-30 05:48:33.018277,NA
mE5-S,bengali,-1,KMeans++,reg,mmm,900,77.27149057388306,0.000206543792922351,2025-08-30 05:49:50.295594,NA
MPNet-S,bengali,-1,KMeans++,reg,mean,900,77.19146680831909,0.0003026286494417876,2025-08-30 05:51:07.492729,NA
MPNet-S,bengali,-1,KMeans++,reg,mmm,900,79.98928308486938,0.0003062058981388504,2025-08-30 05:52:27.495521,NA
mBERT-T,chinese,-1,KMeans,reg,mean,1500,27.28377938270569,6.0361690889614535e-05,2025-08-30 05:52:54.810275,NA
mBERT-T,chinese,-1,KMeans,reg,mmm,1500,27.07924199104309,6.0055800355240545e-05,2025-08-30 05:53:21.895049,NA
mT5-T,chinese,-1,KMeans,reg,mean,1500,37.94254946708679,8.628486871347277e-05,2025-08-30 05:53:59.846198,NA
mT5-T,chinese,-1,KMeans,reg,mmm,1500,37.71499037742615,8.558953027354983e-05,2025-08-30 05:54:37.568735,NA
XGLM-T,chinese,-1,KMeans,reg,mean,1500,47.439805030822754,0.00013117667473867275,2025-08-30 05:55:25.017128,NA
XGLM-T,chinese,-1,KMeans,reg,mmm,1500,47.72436714172363,0.00013132246552965659,2025-08-30 05:56:12.749765,NA
mDeBERTa-T,chinese,-1,KMeans,reg,mean,1500,31.8414249420166,9.607321696897901e-05,2025-08-30 05:56:44.596309,NA
mDeBERTa-T,chinese,-1,KMeans,reg,mmm,1500,32.31521391868591,9.600506351760212e-05,2025-08-30 05:57:16.916672,NA
XLM-R-T,chinese,-1,KMeans,reg,mean,1500,27.869926929473877,6.2276532250827e-05,2025-08-30 05:57:44.791794,NA
XLM-R-T,chinese,-1,KMeans,reg,mmm,1500,28.35028314590454,6.264666515162116e-05,2025-08-30 05:58:13.147557,NA
BGE-M3-S,chinese,-1,KMeans,reg,mean,1500,91.36583995819092,0.0003137250920820205,2025-08-30 05:59:44.518679,NA
BGE-M3-S,chinese,-1,KMeans,reg,mmm,1500,95.63000535964966,0.00032055454344048176,2025-08-30 06:01:20.153894,NA
MiniLM-S,chinese,-1,KMeans,reg,mean,1500,46.1194372177124,9.973695170938403e-05,2025-08-30 06:02:06.278276,NA
MiniLM-S,chinese,-1,KMeans,reg,mmm,1500,46.08596348762512,9.876283328959286e-05,2025-08-30 06:02:52.369608,NA
mE5-S,chinese,-1,KMeans,reg,mean,1500,46.92051720619202,9.940550344199168e-05,2025-08-30 06:03:39.295394,NA
mE5-S,chinese,-1,KMeans,reg,mmm,1500,46.44801354408264,9.826291022953492e-05,2025-08-30 06:04:25.748727,NA
MPNet-S,chinese,-1,KMeans,reg,mean,1500,67.20686459541321,0.0001549075692934024,2025-08-30 06:05:32.961035,NA
MPNet-S,chinese,-1,KMeans,reg,mmm,1500,68.76821494102478,0.0001564292067211452,2025-08-30 06:06:41.734830,NA
mBERT-T,chinese,-1,KMeans++,reg,mean,1500,27.4393572807312,5.948449694602372e-05,2025-08-30 06:07:09.178601,NA
mBERT-T,chinese,-1,KMeans++,reg,mmm,1500,27.101627111434937,5.898202034894719e-05,2025-08-30 06:07:36.286584,NA
mT5-T,chinese,-1,KMeans++,reg,mean,1500,37.865615367889404,8.494989488919019e-05,2025-08-30 06:08:14.159271,NA
mT5-T,chinese,-1,KMeans++,reg,mmm,1500,37.7269606590271,8.476265033643683e-05,2025-08-30 06:08:51.893779,NA
XGLM-T,chinese,-1,KMeans++,reg,mean,1500,48.033615589141846,0.0001308782007710473,2025-08-30 06:09:39.936331,NA
XGLM-T,chinese,-1,KMeans++,reg,mmm,1500,47.52901840209961,0.00013018223598080367,2025-08-30 06:10:27.481851,NA
mDeBERTa-T,chinese,-1,KMeans++,reg,mean,1500,32.373937129974365,9.525847595514871e-05,2025-08-30 06:10:59.861698,NA
mDeBERTa-T,chinese,-1,KMeans++,reg,mmm,1500,32.30962252616882,9.573298501536791e-05,2025-08-30 06:11:32.176212,NA
XLM-R-T,chinese,-1,KMeans++,reg,mean,1500,27.91137146949768,6.231636849153158e-05,2025-08-30 06:12:00.092526,NA
XLM-R-T,chinese,-1,KMeans++,reg,mmm,1500,27.75183081626892,6.204677838470308e-05,2025-08-30 06:12:27.850233,NA
BGE-M3-S,chinese,-1,KMeans++,reg,mean,1500,87.39698815345764,0.0003095654165359386,2025-08-30 06:13:55.252663,NA
BGE-M3-S,chinese,-1,KMeans++,reg,mmm,1500,94.06227231025696,0.00031943791580989775,2025-08-30 06:15:29.328419,NA
MiniLM-S,chinese,-1,KMeans++,reg,mean,1500,46.0857138633728,9.994119289620277e-05,2025-08-30 06:16:15.419938,NA
MiniLM-S,chinese,-1,KMeans++,reg,mmm,1500,46.28568887710571,9.911660135963051e-05,2025-08-30 06:17:01.710839,NA
mE5-S,chinese,-1,KMeans++,reg,mean,1500,46.66574573516846,9.916258851697228e-05,2025-08-30 06:17:48.382357,NA
mE5-S,chinese,-1,KMeans++,reg,mmm,1500,46.62985062599182,9.865848434983402e-05,2025-08-30 06:18:35.017762,NA
MPNet-S,chinese,-1,KMeans++,reg,mean,1500,66.73350071907043,0.00015406480553967276,2025-08-30 06:19:41.756430,NA
MPNet-S,chinese,-1,KMeans++,reg,mmm,1500,67.76634359359741,0.0001553502120334531,2025-08-30 06:20:49.528481,NA
mBERT-T,english,-1,KMeans,reg,mean,400,9.899224042892456,2.5527354999955577e-05,2025-08-30 06:20:59.452909,NA
mBERT-T,english,-1,KMeans,reg,mmm,400,9.74241590499878,2.527764375790572e-05,2025-08-30 06:21:09.201417,NA
mT5-T,english,-1,KMeans,reg,mean,400,20.117175102233887,5.172503807536254e-05,2025-08-30 06:21:29.326384,NA
mT5-T,english,-1,KMeans,reg,mmm,400,20.01408076286316,5.1750829728579684e-05,2025-08-30 06:21:49.348324,NA
XGLM-T,english,-1,KMeans,reg,mean,400,23.624395847320557,7.406593950776904e-05,2025-08-30 06:22:12.981078,NA
XGLM-T,english,-1,KMeans,reg,mmm,400,23.747032165527344,7.45775722639942e-05,2025-08-30 06:22:36.745822,NA
mDeBERTa-T,english,-1,KMeans,reg,mean,400,11.364278554916382,4.1315761058014874e-05,2025-08-30 06:22:48.114944,NA
mDeBERTa-T,english,-1,KMeans,reg,mmm,400,11.351482152938843,4.166865539298055e-05,2025-08-30 06:22:59.472245,NA
XLM-R-T,english,-1,KMeans,reg,mean,400,11.31000304222107,2.9673583138981203e-05,2025-08-30 06:23:10.788006,NA
XLM-R-T,english,-1,KMeans,reg,mmm,400,11.34335470199585,2.9393646226180425e-05,2025-08-30 06:23:22.136562,NA
BGE-M3-S,english,-1,KMeans,reg,mean,400,28.07763671875,0.00010414960811693364,2025-08-30 06:23:50.219366,NA
BGE-M3-S,english,-1,KMeans,reg,mmm,400,29.30235981941223,0.00010640876521518672,2025-08-30 06:24:19.527215,NA
MiniLM-S,english,-1,KMeans,reg,mean,400,15.927830696105957,3.473012409704999e-05,2025-08-30 06:24:35.460484,NA
MiniLM-S,english,-1,KMeans,reg,mmm,400,15.789702653884888,3.4166154530455575e-05,2025-08-30 06:24:51.255477,NA
mE5-S,english,-1,KMeans,reg,mean,400,16.178858757019043,3.462382213862319e-05,2025-08-30 06:25:07.439218,NA
mE5-S,english,-1,KMeans,reg,mmm,400,15.997254133224487,3.419007214714465e-05,2025-08-30 06:25:23.441658,NA
MPNet-S,english,-1,KMeans,reg,mean,400,20.215760469436646,5.050107323266631e-05,2025-08-30 06:25:43.662718,NA
MPNet-S,english,-1,KMeans,reg,mmm,400,22.59310007095337,5.2848789757690085e-05,2025-08-30 06:26:06.260790,NA
mBERT-T,english,-1,KMeans++,reg,mean,400,9.923369884490967,2.507452989289695e-05,2025-08-30 06:26:16.189623,NA
mBERT-T,english,-1,KMeans++,reg,mmm,400,9.775440454483032,2.5305291209469058e-05,2025-08-30 06:26:25.970314,NA
mT5-T,english,-1,KMeans++,reg,mean,400,20.146287441253662,5.221959750228809e-05,2025-08-30 06:26:46.125247,NA
mT5-T,english,-1,KMeans++,reg,mmm,400,20.01301860809326,5.2164991610248886e-05,2025-08-30 06:27:06.145695,NA
XGLM-T,english,-1,KMeans++,reg,mean,400,24.256933450698853,7.500617370274332e-05,2025-08-30 06:27:30.409675,NA
XGLM-T,english,-1,KMeans++,reg,mmm,400,23.44233226776123,7.379527802273722e-05,2025-08-30 06:27:53.868146,NA
mDeBERTa-T,english,-1,KMeans++,reg,mean,400,11.469902753829956,4.169014863796881e-05,2025-08-30 06:28:05.343262,NA
mDeBERTa-T,english,-1,KMeans++,reg,mmm,400,11.371697664260864,4.1777966295929946e-05,2025-08-30 06:28:16.720393,NA
XLM-R-T,english,-1,KMeans++,reg,mean,400,11.209705591201782,2.9488501830402218e-05,2025-08-30 06:28:27.935139,NA
XLM-R-T,english,-1,KMeans++,reg,mmm,400,11.399292230606079,2.9325951769895398e-05,2025-08-30 06:28:39.339119,NA
BGE-M3-S,english,-1,KMeans++,reg,mean,400,28.895900011062622,0.0001053758616910344,2025-08-30 06:29:08.239869,NA
BGE-M3-S,english,-1,KMeans++,reg,mmm,400,28.321638345718384,0.00010526394547207749,2025-08-30 06:29:36.566518,NA
MiniLM-S,english,-1,KMeans++,reg,mean,400,15.463742971420288,3.427630464104218e-05,2025-08-30 06:29:52.034982,NA
MiniLM-S,english,-1,KMeans++,reg,mmm,400,15.443778038024902,3.376474375884652e-05,2025-08-30 06:30:07.483447,NA
mE5-S,english,-1,KMeans++,reg,mean,400,15.84419298171997,3.415342219927789e-05,2025-08-30 06:30:23.332402,NA
mE5-S,english,-1,KMeans++,reg,mmm,400,15.880970239639282,3.421019751139357e-05,2025-08-30 06:30:39.218656,NA
MPNet-S,english,-1,KMeans++,reg,mean,400,20.844743490219116,5.141831075731268e-05,2025-08-30 06:31:00.069081,NA
MPNet-S,english,-1,KMeans++,reg,mmm,400,21.31986975669861,5.173749054625465e-05,2025-08-30 06:31:21.394256,NA
mBERT-T,japanese,-1,KMeans,reg,mean,900,100.95115995407104,0.0004842082023280469,2025-08-30 06:33:02.416013,NA
mBERT-T,japanese,-1,KMeans,reg,mmm,900,101.39719986915588,0.0004908919100738617,2025-08-30 06:34:43.817290,NA
mT5-T,japanese,-1,KMeans,reg,mean,900,200.69540810585022,0.0009662788441592119,2025-08-30 06:38:04.520414,NA
mT5-T,japanese,-1,KMeans,reg,mmm,900,200.36112689971924,0.0009675929874904211,2025-08-30 06:41:24.896680,NA
XGLM-T,japanese,-1,KMeans,reg,mean,900,508.826619386673,0.002709692129151504,2025-08-30 06:49:53.738888,NA
XGLM-T,japanese,-1,KMeans,reg,mmm,900,508.7827594280243,0.0027137694771289544,2025-08-30 06:58:22.529502,NA
mDeBERTa-T,japanese,-1,KMeans,reg,mean,900,163.68766975402832,0.0008187487817453888,2025-08-30 07:01:06.231009,NA
mDeBERTa-T,japanese,-1,KMeans,reg,mmm,900,163.7523820400238,0.0008166736484496186,2025-08-30 07:03:49.988312,NA
XLM-R-T,japanese,-1,KMeans,reg,mean,900,96.44376540184021,0.00046937209330832175,2025-08-30 07:05:26.435935,NA
XLM-R-T,japanese,-1,KMeans,reg,mmm,900,95.98487257957458,0.000468097625857065,2025-08-30 07:07:02.425107,NA
BGE-M3-S,japanese,-1,KMeans,reg,mean,900,268.757600069046,0.0013729409408557037,2025-08-30 07:11:31.187626,NA
BGE-M3-S,japanese,-1,KMeans,reg,mmm,900,268.1736092567444,0.0013740622096300103,2025-08-30 07:15:59.364766,NA
MiniLM-S,japanese,-1,KMeans,reg,mean,900,73.19844460487366,0.00018545221943874895,2025-08-30 07:17:12.568828,NA
MiniLM-S,japanese,-1,KMeans,reg,mmm,900,71.74819111824036,0.00017925148975205085,2025-08-30 07:18:24.323160,NA
mE5-S,japanese,-1,KMeans,reg,mean,900,84.6427891254425,0.00023837013200770732,2025-08-30 07:19:48.971849,NA
mE5-S,japanese,-1,KMeans,reg,mmm,900,84.16339898109436,0.00023733371232346651,2025-08-30 07:21:13.140461,NA
MPNet-S,japanese,-1,KMeans,reg,mean,900,86.36473321914673,0.00035483150955378177,2025-08-30 07:22:39.510300,NA
MPNet-S,japanese,-1,KMeans,reg,mmm,900,84.00521922111511,0.0003531889266530233,2025-08-30 07:24:03.521090,NA
mBERT-T,japanese,-1,KMeans++,reg,mean,900,101.77145528793335,0.000491978374826706,2025-08-30 07:25:45.297192,NA
mBERT-T,japanese,-1,KMeans++,reg,mmm,900,103.19866919517517,0.0004982002846618653,2025-08-30 07:27:28.501944,NA
mT5-T,japanese,-1,KMeans++,reg,mean,900,201.69407391548157,0.0009703573255673071,2025-08-30 07:30:50.204351,NA
mT5-T,japanese,-1,KMeans++,reg,mmm,900,200.72592902183533,0.0009698434930624367,2025-08-30 07:34:10.937585,NA
XGLM-T,japanese,-1,KMeans++,reg,mean,900,508.22743582725525,0.0027062801595303266,2025-08-30 07:42:39.190228,NA
XGLM-T,japanese,-1,KMeans++,reg,mmm,900,508.65460181236267,0.002715544933437441,2025-08-30 07:51:07.852255,NA
mDeBERTa-T,japanese,-1,KMeans++,reg,mean,900,163.30093145370483,0.000818299469232598,2025-08-30 07:53:51.165825,NA
mDeBERTa-T,japanese,-1,KMeans++,reg,mmm,900,163.2093949317932,0.0008159460970238424,2025-08-30 07:56:34.379929,NA
XLM-R-T,japanese,-1,KMeans++,reg,mean,900,96.19414520263672,0.0004691713242256113,2025-08-30 07:58:10.578093,NA
XLM-R-T,japanese,-1,KMeans++,reg,mmm,900,96.41782093048096,0.000468773900330086,2025-08-30 07:59:47.000226,NA
BGE-M3-S,japanese,-1,KMeans++,reg,mean,900,266.29014563560486,0.0013693355162250525,2025-08-30 08:04:13.294295,NA
BGE-M3-S,japanese,-1,KMeans++,reg,mmm,900,267.5428502559662,0.0013756113204515833,2025-08-30 08:08:40.841544,NA
MiniLM-S,japanese,-1,KMeans++,reg,mean,900,72.52226901054382,0.0001845627258413934,2025-08-30 08:09:53.369051,NA
MiniLM-S,japanese,-1,KMeans++,reg,mmm,900,68.06681442260742,0.00017462602785492046,2025-08-30 08:11:01.441421,NA
mE5-S,japanese,-1,KMeans++,reg,mean,900,81.39751362800598,0.0002351544100405266,2025-08-30 08:12:22.844982,NA
mE5-S,japanese,-1,KMeans++,reg,mmm,900,80.95991539955139,0.00023435605194773956,2025-08-30 08:13:43.810453,NA
MPNet-S,japanese,-1,KMeans++,reg,mean,900,84.22945308685303,0.000351155786337028,2025-08-30 08:15:08.046015,NA
MPNet-S,japanese,-1,KMeans++,reg,mmm,900,83.36050415039062,0.0003521947925435604,2025-08-30 08:16:31.412441,NA
mBERT-T,turkish,-1,KMeans,reg,mean,700,50.9712119102478,0.0002363704527376932,2025-08-30 08:17:22.438881,NA
mBERT-T,turkish,-1,KMeans,reg,mmm,700,50.83599543571472,0.00023764832298410615,2025-08-30 08:18:13.279066,NA
mT5-T,turkish,-1,KMeans,reg,mean,700,98.55607032775879,0.00044802038422119293,2025-08-30 08:19:51.841184,NA
mT5-T,turkish,-1,KMeans,reg,mmm,700,98.39026284217834,0.00044870289665116287,2025-08-30 08:21:30.245993,NA
XGLM-T,turkish,-1,KMeans,reg,mean,700,140.36065411567688,0.000728091489213443,2025-08-30 08:23:50.622179,NA
XGLM-T,turkish,-1,KMeans,reg,mmm,700,140.1565556526184,0.0007326507276334828,2025-08-30 08:26:10.785003,NA
mDeBERTa-T,turkish,-1,KMeans,reg,mean,700,105.34566235542297,0.0005148840044437396,2025-08-30 08:27:56.143309,NA
mDeBERTa-T,turkish,-1,KMeans,reg,mmm,700,104.62928295135498,0.0005126385188848719,2025-08-30 08:29:40.776819,NA
XLM-R-T,turkish,-1,KMeans,reg,mean,700,54.625864028930664,0.0002518627840267236,2025-08-30 08:30:35.406880,NA
XLM-R-T,turkish,-1,KMeans,reg,mmm,700,54.77553105354309,0.0002514379755906291,2025-08-30 08:31:30.186701,NA
BGE-M3-S,turkish,-1,KMeans,reg,mean,700,106.18122816085815,0.0005082667692315445,2025-08-30 08:33:16.372134,NA
BGE-M3-S,turkish,-1,KMeans,reg,mmm,700,105.37884783744812,0.0005078107276627873,2025-08-30 08:35:01.755194,NA
MiniLM-S,turkish,-1,KMeans,reg,mean,700,43.94888138771057,0.00010443478567106015,2025-08-30 08:35:45.709279,NA
MiniLM-S,turkish,-1,KMeans,reg,mmm,700,42.73882484436035,0.00010075905921141704,2025-08-30 08:36:28.453681,NA
mE5-S,turkish,-1,KMeans,reg,mean,700,51.15202832221985,0.00012831549520926267,2025-08-30 08:37:19.611263,NA
mE5-S,turkish,-1,KMeans,reg,mmm,700,52.96130394935608,0.00013037485258832784,2025-08-30 08:38:12.577898,NA
MPNet-S,turkish,-1,KMeans,reg,mean,700,53.24946999549866,0.00018661804648879878,2025-08-30 08:39:05.833103,NA
MPNet-S,turkish,-1,KMeans,reg,mmm,700,53.75416111946106,0.00018715778913745687,2025-08-30 08:39:59.593138,NA
mBERT-T,turkish,-1,KMeans++,reg,mean,700,51.619051694869995,0.00023604848359221446,2025-08-30 08:40:51.216607,NA
mBERT-T,turkish,-1,KMeans++,reg,mmm,700,51.03138208389282,0.00023665056280544922,2025-08-30 08:41:42.252521,NA
mT5-T,turkish,-1,KMeans++,reg,mean,700,98.71175742149353,0.00044672542413534976,2025-08-30 08:43:20.970224,NA
mT5-T,turkish,-1,KMeans++,reg,mmm,700,98.5567741394043,0.0004482053588500566,2025-08-30 08:44:59.541291,NA
XGLM-T,turkish,-1,KMeans++,reg,mean,700,140.2934741973877,0.0007275063896908071,2025-08-30 08:47:19.841502,NA
XGLM-T,turkish,-1,KMeans++,reg,mmm,700,139.87154603004456,0.0007316876402436489,2025-08-30 08:49:39.727515,NA
mDeBERTa-T,turkish,-1,KMeans++,reg,mean,700,104.45475578308105,0.0005132910772526454,2025-08-30 08:51:24.186589,NA
mDeBERTa-T,turkish,-1,KMeans++,reg,mmm,700,104.85284638404846,0.0005132663687774777,2025-08-30 08:53:09.043936,NA
XLM-R-T,turkish,-1,KMeans++,reg,mean,700,54.007102727890015,0.0002505648722552365,2025-08-30 08:54:03.055190,NA
XLM-R-T,turkish,-1,KMeans++,reg,mmm,700,54.249621868133545,0.0002503410670917307,2025-08-30 08:54:57.309195,NA
BGE-M3-S,turkish,-1,KMeans++,reg,mean,700,106.33449625968933,0.0005085750616389246,2025-08-30 08:56:43.648075,NA
BGE-M3-S,turkish,-1,KMeans++,reg,mmm,700,106.81626057624817,0.0005096904102809368,2025-08-30 08:58:30.477105,NA
MiniLM-S,turkish,-1,KMeans++,reg,mean,700,47.885510206222534,0.000109209269430136,2025-08-30 08:59:18.368758,NA
