embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date,mdata
tfidf,merged,2,LightGBM,reg,tfidf_300,3600,115.7528908252716,0.00023627793351426856,2025-08-30 18:10:02.236171,1936/3600
tfidf,merged,2,LogisticRegression,reg,tfidf_300,3600,110.18099474906921,0.00022642232788900392,2025-08-30 18:11:52.420323,1940/3600
tfidf,merged,2,RandomForest,reg,tfidf_300,3600,117.99963426589966,0.00023796377345392333,2025-08-30 18:13:50.424065,1993/3600
tfidf,merged,2,XGBoost,reg,tfidf_300,3600,110.5993275642395,0.00022508968953751588,2025-08-30 18:15:41.027353,1995/3600
tfidf,merged,2,GaussianNB,reg,tfidf_300,3600,110.92625117301941,0.00022791019023007353,2025-08-30 18:17:31.958528,1918/3600
tfidf,merged,2,linear,deep,tfidf_300,3600,110.13315081596375,0.0002233659721977245,2025-08-30 18:19:22.097515,1846/3600
tfidf,merged,2,resmicro,deep,tfidf_300,3600,110.41864609718323,0.00022671602338129052,2025-08-30 18:21:12.522400,1829/3600
tfidf,merged,2,microffn,deep,tfidf_300,3600,110.15125727653503,0.0002256148371754421,2025-08-30 18:23:02.679834,1851/3600
tfidf,merged,2,LightGBM,reg,tfidf_512,3600,111.34493684768677,0.0002269839739580429,2025-08-30 18:24:54.031326,1961/3600
tfidf,merged,2,LogisticRegression,reg,tfidf_512,3600,109.40727949142456,0.0002234579066044362,2025-08-30 18:26:43.444664,1939/3600
tfidf,merged,2,RandomForest,reg,tfidf_512,3600,117.19599080085754,0.00023853305994615142,2025-08-30 18:28:40.647551,1977/3600
tfidf,merged,2,XGBoost,reg,tfidf_512,3600,110.09190320968628,0.00022393530255271634,2025-08-30 18:30:30.746478,1989/3600
tfidf,merged,2,GaussianNB,reg,tfidf_512,3600,109.7340133190155,0.0002242465079714902,2025-08-30 18:32:20.485117,1916/3600
tfidf,merged,2,linear,deep,tfidf_512,3600,110.93617558479309,0.00022340858143104006,2025-08-30 18:34:11.427872,1844/3600
tfidf,merged,2,resmicro,deep,tfidf_512,3600,109.45279598236084,0.00022278428852482907,2025-08-30 18:36:00.887089,1839/3600
tfidf,merged,2,microffn,deep,tfidf_512,3600,110.04057478904724,0.00022479905226736513,2025-08-30 18:37:50.933885,1874/3600
tfidf,merged,2,LightGBM,reg,tfidf_768,3600,110.66251921653748,0.00022495771368564663,2025-08-30 18:39:41.603433,1993/3600
tfidf,merged,2,LogisticRegression,reg,tfidf_768,3600,109.58569717407227,0.00022578355438755568,2025-08-30 18:41:31.196337,1961/3600
