FeatureFamily,FeatureVariant,Dataset,N_class,Model,AccuracyTrain,WeightedF1Train,AccuracyTest,WeightedF1Test,TrainingTime,NumParams,NumEpochs,data_pts,time_sec,energy_kwh,throughput,time_per_sample,energy_per_sample
tfidf,2048,japanese,2,linear,0.9482352941176472,0.948233231752772,0.9444761904761904,0.9444746669919968,357.9061269760132,4098,25,1020,4.858427167997434,1.1175965269133516e-05,209.94448712100953,0.004763163890193562,1.0956828695228938e-08
tfidf,2048,japanese,2,microffn,0.9442763772175536,0.9442492148894776,0.9321904761904762,0.9321544371197776,123.05046033859252,99722,20,1020,4.894137782001053,2.049124278619129e-05,208.41260410591778,0.0047981742960794636,2.0089453711952243e-08
tfidf,2048,japanese,2,resmicro,0.992903828197946,0.9929038034518504,0.9423809523809524,0.942377351814754,107.31499338150024,1328066,16,1020,5.365562185001181,1.586759576867197e-05,190.10123540293577,0.005260355083334492,1.555646643987448e-08
tfidf,300,japanese,3,LightGBM,0.7727195767195767,0.7725297272030321,0.7261904761904762,0.7261487158545878,39.69711089134216,,,1020,5.412263613001414,8.365010588698435e-06,188.4608867812244,0.00530614079706021,8.20099077323376e-09
tfidf,300,japanese,3,LogisticRegression,0.7338306878306878,0.7332260721734661,0.7267619047619047,0.7261692618888499,63.27500677108765,,,1020,5.303638281999156,1.4743336936209096e-05,192.32080805019015,0.005199645374508976,1.4454251898244212e-08
tfidf,300,japanese,3,RandomForest,0.7677989417989418,0.7665877515152769,0.6807619047619048,0.6787277450164088,10.1657452583313,,,1020,5.421070150998276,2.5684478291786053e-05,188.1547317391142,0.0053147746578414475,2.5180861070378483e-08
tfidf,300,japanese,3,XGBoost,0.8460529100529101,0.8457628055883001,0.7341269841269841,0.7339578262733438,9.768794298171995,,,1020,5.762608181001269,2.078797259264968e-05,177.00318466260396,0.005649615863726734,2.0380365286911452e-08
tfidf,300,japanese,3,GaussianNB,0.6775238095238095,0.6747800972463824,0.675936507936508,0.6736501725974143,1.0329959392547607,,,1020,4.840757000001759,2.2361306540671337e-05,210.7108454317433,0.004745840196080156,2.192284954967778e-08
tfidf,300,japanese,3,linear,0.7244444444444444,0.7217359393049135,0.7202857142857143,0.7178516411400795,74.66509199142456,903,16,1020,5.3155017489989405,7.536022245332647e-06,191.8915745239092,0.005211276224508765,7.388257103267301e-09
tfidf,300,japanese,3,microffn,0.7599377528789294,0.7585628496251935,0.7336507936507937,0.7325151912094253,135.28094124794006,21635,21,1020,4.97773544100346,1.4732307677135198e-05,204.91245709803704,0.00488013278529751,1.4443438899152155e-08
tfidf,300,japanese,3,resmicro,0.7421350762527233,0.7412353765570083,0.7267619047619047,0.7259295432467743,148.80847144126892,195663,19,1020,5.266399600001023,1.4733672220666495e-05,193.6807074039353,0.005163136862746101,1.4444776686927937e-08
tfidf,512,japanese,3,LightGBM,0.7871534391534392,0.7870811320367767,0.7456825396825397,0.7457108432630468,61.774924993515015,,,1020,5.380723764003051,9.716622620902626e-06,189.56557607059898,0.005275219376473579,9.526100608728065e-09
