embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date,mdata
mBERT-T,merged,2,XGBoost,reg,mmm,3600,27.97179102897644,6.362633458548324e-05,2025-08-29 01:11:14.277207,2687/3600
mT5-T,merged,2,XGBoost,reg,mean,3600,28.09000539779663,6.225324322583256e-05,2025-08-29 01:11:42.370617,2106/3600
mT5-T,merged,2,XGBoost,reg,mmm,3600,28.32173466682434,6.285237138126256e-05,2025-08-29 01:12:10.695593,2589/3600
XGLM-T,merged,2,XGBoost,reg,mean,3600,36.942474126815796,7.827922233363432e-05,2025-08-29 01:12:47.641287,2812/3600
XGLM-T,merged,2,XGBoost,reg,mmm,3600,37.257166624069214,7.923920859586164e-05,2025-08-29 01:13:24.901943,2863/3600
mDeBERTa-T,merged,2,XGBoost,reg,mean,3600,27.8770170211792,6.208958756696422e-05,2025-08-29 01:13:52.781979,2353/3600
mDeBERTa-T,merged,2,XGBoost,reg,mmm,3600,28.161529302597046,6.278166118933747e-05,2025-08-29 01:14:20.946850,2454/3600
XLM-R-T,merged,2,XGBoost,reg,mean,3600,27.12224292755127,5.804308292723703e-05,2025-08-29 01:14:48.071994,2883/3600
XLM-R-T,merged,2,XGBoost,reg,mmm,3600,27.227397918701172,5.844197836137493e-05,2025-08-29 01:15:15.302445,2893/3600
BGE-M3-S,merged,2,XGBoost,reg,mean,3600,27.884963274002075,5.988927993485449e-05,2025-08-29 01:15:43.190531,3039/3600
BGE-M3-S,merged,2,XGBoost,reg,mmm,3600,28.15413546562195,6.052117115772056e-05,2025-08-29 01:16:11.347835,3039/3600
MiniLM-S,merged,2,XGBoost,reg,mean,3600,25.293816089630127,5.416306313159102e-05,2025-08-29 01:16:36.645065,2779/3600
MiniLM-S,merged,2,XGBoost,reg,mmm,3600,25.760972023010254,5.4849343547881504e-05,2025-08-29 01:17:02.409529,2797/3600
mE5-S,merged,2,XGBoost,reg,mean,3600,25.60918617248535,5.439542308370934e-05,2025-08-29 01:17:28.021715,2855/3600
mE5-S,merged,2,XGBoost,reg,mmm,3600,25.525222778320312,5.46156404048329e-05,2025-08-29 01:17:53.550040,2899/3600
MPNet-S,merged,2,XGBoost,reg,mean,3600,26.7485511302948,5.744704268945166e-05,2025-08-29 01:18:20.301634,2970/3600
MPNet-S,merged,2,XGBoost,reg,mmm,3600,26.96087670326233,5.80407465174103e-05,2025-08-29 01:18:47.265356,2992/3600
mBERT-T,merged,2,GaussianNB,reg,mean,3600,26.418152570724487,6.134911807002487e-05,2025-08-29 01:19:13.686559,2161/3600
mBERT-T,merged,2,GaussianNB,reg,mmm,3600,26.981054544448853,6.25928175851225e-05,2025-08-29 01:19:40.671021,2019/3600
mT5-T,merged,2,GaussianNB,reg,mean,3600,26.913296699523926,6.0569483743108134e-05,2025-08-29 01:20:07.587568,1799/3600
mT5-T,merged,2,GaussianNB,reg,mmm,3600,27.728916883468628,6.19945704232806e-05,2025-08-29 01:20:35.319332,1831/3600
XGLM-T,merged,2,GaussianNB,reg,mean,3600,36.13743305206299,7.75379794178811e-05,2025-08-29 01:21:11.460042,1792/3600
XGLM-T,merged,2,GaussianNB,reg,mmm,3600,36.51290464401245,7.837528196955209e-05,2025-08-29 01:21:47.976213,1793/3600
mDeBERTa-T,merged,2,GaussianNB,reg,mean,3600,27.5241596698761,6.146685973098548e-05,2025-08-29 01:22:15.503190,2085/3600
mDeBERTa-T,merged,2,GaussianNB,reg,mmm,3600,27.53246569633484,6.192563767025637e-05,2025-08-29 01:22:43.038565,2097/3600
XLM-R-T,merged,2,GaussianNB,reg,mean,3600,26.16980767250061,5.675074115798911e-05,2025-08-29 01:23:09.211475,1959/3600
XLM-R-T,merged,2,GaussianNB,reg,mmm,3600,26.58160638809204,5.762088055695555e-05,2025-08-29 01:23:35.795907,1925/3600
BGE-M3-S,merged,2,GaussianNB,reg,mean,3600,27.335219383239746,5.919154642723087e-05,2025-08-29 01:24:03.134407,2684/3600
BGE-M3-S,merged,2,GaussianNB,reg,mmm,3600,27.85483479499817,6.0291576466763616e-05,2025-08-29 01:24:30.992329,2670/3600
MiniLM-S,merged,2,GaussianNB,reg,mean,3600,25.49995493888855,5.4315911688902714e-05,2025-08-29 01:24:56.495577,2196/3600
MiniLM-S,merged,2,GaussianNB,reg,mmm,3600,25.648850440979004,5.4707157448099714e-05,2025-08-29 01:25:22.147807,2159/3600
mE5-S,merged,2,GaussianNB,reg,mean,3600,25.397268295288086,5.4169051268291874e-05,2025-08-29 01:25:47.548393,2273/3600
mE5-S,merged,2,GaussianNB,reg,mmm,3600,26.006958484649658,5.504637451583082e-05,2025-08-29 01:26:13.558385,2242/3600
MPNet-S,merged,2,GaussianNB,reg,mean,3600,27.51142144203186,5.8508600406371806e-05,2025-08-29 01:26:41.072974,2609/3600
MPNet-S,merged,2,GaussianNB,reg,mmm,3600,27.664509773254395,5.9011212082866536e-05,2025-08-29 01:27:08.740880,2532/3600
mBERT-T,merged,2,linear,deep,mean,3600,27.612895250320435,6.304343233836484e-05,2025-08-29 01:27:36.358591,2529/3600
mBERT-T,merged,2,linear,deep,mmm,3600,28.369590044021606,6.421031281116514e-05,2025-08-29 01:28:04.731643,2454/3600
mT5-T,merged,2,linear,deep,mean,3600,28.684446096420288,6.296069424696031e-05,2025-08-29 01:28:33.427649,2103/3600
mT5-T,merged,2,linear,deep,mmm,3600,28.975501775741577,6.361886830842803e-05,2025-08-29 01:29:02.414598,2614/3600
