FeatureFamily,FeatureVariant,Dataset,Model,TrainingTime,train_silhouette_score,train_calinski_harabasz_score,train_davies_bouldin_score,train_adjusted_rand_score,train_normalized_mutual_info_score,train_v_measure_score,train_homogeneity_score,train_completeness_score,train_f1_score,data_pts,time_sec,energy_kwh,throughput,time_per_sample,energy_per_sample
FE-mBERT-T,mmm,chinese,KMeans++,115.7353279357776,0.0075951491774091,859.6923786125647,4.937191942145836,0.015270412814049,0.0408166759063405,0.0408166759063405,0.0425832843690424,0.039190807601561,0.1343640802361345,3000,25.03930683599901,0.0002369671749203,119.81162336678187,0.00834643561199967,7.898905830676666e-08
FE-XGLM-T,mean,chinese,KMeans,103.3126581311226,0.0376827530695577,1467.000656329319,3.460962849165376,0.1222675775259498,0.2290386439254644,0.2290386439254644,0.2173371391142142,0.2420718752666211,0.3155440231761681,3000,34.54505708900979,0.0004206689544003,86.84310442070232,0.01151501902966993,1.402229848001e-07
FE-XGLM-T,mean,chinese,KMeans++,195.8121375106275,0.0362454045229422,1267.5175968357107,3.469331464461091,0.1365186729119901,0.2396262479830687,0.2396262479830688,0.239256070725529,0.2399975724929641,0.3556911845930111,3000,34.99454815399076,0.0004219813421938,85.72763925394136,0.011664849384663587,1.4066044739793335e-07
FE-XGLM-T,mmm,chinese,KMeans,14.492090651765466,0.0121831248115395,918.087001002436,4.185569879582555,0.0884495040841283,0.1802459111113145,0.1802459111113145,0.1811177312869218,0.1793824438374259,0.2913705488160251,3000,34.92379489800078,0.0004173858646004,85.90131767644002,0.011641264966000259,1.3912862153346667e-07
FE-XGLM-T,mmm,chinese,KMeans++,72.12762042321265,0.0122396246867152,918.0858183513903,4.18912362563277,0.0877898042321494,0.1791869533751338,0.1791869533751337,0.1800503423249518,0.178331805264454,0.2900068015938287,3000,35.0723085560021,0.0004350181135375,85.53756862653385,0.011690769518667366,1.4500603784583333e-07
FE-mDeBERTa-T,mean,chinese,KMeans,225.1037249164656,0.0620977116628763,2725.6934875171687,2.6344140916798238,0.0032901532435944,0.009205383660604,0.009205383660604,0.0094866238063257,0.0089403386666481,0.0971480146304608,3000,28.61192292500345,0.0002915509604442,104.85139387043272,0.009537307641667818,9.71836534814e-08
FE-mDeBERTa-T,mean,chinese,KMeans++,47.36695461906493,0.066262312950321,3362.4649672130763,2.587992918974442,0.0034670498384456,0.0086921298217184,0.0086921298217184,0.0084889261889274,0.0089053004105835,0.1015603401445138,3000,28.43655038600264,0.0002876378218604,105.49802839224458,0.009478850128667546,9.587927395346665e-08
FE-mDeBERTa-T,mmm,chinese,KMeans,79.14117553737015,0.0493628482704388,2137.2934309971297,2.8385625055831496,0.0028781302742522,0.008739811814067,0.008739811814067,0.0091953645285104,0.0083272660533488,0.0949471979771188,3000,29.00547407098929,0.0002913217562168,103.4287525402159,0.00966849135699643,9.710725207226667e-08
FE-mDeBERTa-T,mmm,chinese,KMeans++,21.23839247599244,0.055343003385303,2883.137971861964,2.8606147594382123,0.0029496092002458,0.0075114343414782,0.0075114343414782,0.0073294447701066,0.0077026916041236,0.0991984491061248,3000,28.61058637300448,0.0002827173193945,104.85629203428876,0.009536862124334827,9.423910646483333e-08
FE-MPNet-S,mean,chinese,KMeans,106.17523699253798,0.0209716122899546,1105.206247273593,3.7191433427652383,0.1406049518616924,0.2527119267252141,0.2527119267252141,0.246515588034933,0.2592277954845127,0.3829062077729144,3000,38.02282358700177,0.0003858003221666,78.89997945932559,0.012674274529000589,1.2860010738886665e-07
FE-MPNet-S,mean,chinese,KMeans++,105.16078915446997,0.0160675287223573,1269.1409374423006,3.8238957002917218,0.1355056016844659,0.2363203517934179,0.2363203517934179,0.2202732227941674,0.2548892971221447,0.3074203193765161,3000,37.6059875570063,0.0003822738453066,79.77453046412752,0.012535329185668766,1.274246151022e-07
FE-MPNet-S,mmm,chinese,KMeans,24.436781333759427,0.0190150245289868,1205.875449221715,3.785080748381877,0.1381948342529632,0.2446736867492827,0.2446736867492827,0.2311058471034767,0.2599339779791194,0.331701079238928,3000,38.37155595299555,0.000399947788707,78.18291245929524,0.012790518650998516,1.33315929569e-07
FE-MPNet-S,mmm,chinese,KMeans++,58.01792645920068,0.0106574009196251,990.2137920335994,3.604410088855909,0.1401739856992821,0.2539477602405269,0.2539477602405269,0.2579538267212031,0.2500642206738102,0.3752233491595458,3000,37.98129144599079,0.0003941778566131,78.98625575346708,0.01266043048199693,1.3139261887103334e-07
FE-BGE-M3-S,mean,chinese,KMeans,95.9131296882406,0.0128974617446983,566.7937325343811,5.359967715933192,0.1905339970096421,0.2902418110524544,0.2902418110524544,0.2700458454178606,0.3137027534664446,0.3171160957911892,3000,56.80789256800199,0.0007977464954557,52.80956332623754,0.018935964189333996,2.659154984852333e-07
FE-BGE-M3-S,mean,chinese,KMeans++,47.99390905629844,0.0164686159221471,454.3436946756253,5.241342760478592,0.2149399375480699,0.3281170344539714,0.3281170344539714,0.3312300702532397,0.3250619689954225,0.4569978781887839,3000,56.32052893200307,0.0008104517395909,53.26654519921078,0.018773509644001023,2.7015057986363337e-07
FE-BGE-M3-S,mmm,chinese,KMeans,52.26474112644792,0.0155890655041447,493.96760498174496,5.3541387194273575,0.2116453035498242,0.3223128087442888,0.3223128087442888,0.3172348345039564,0.3275559936569973,0.4350681696640562,3000,55.828935555997305,0.00080079693659,53.735575828612255,0.018609645185332434,2.6693231219666664e-07
FE-BGE-M3-S,mmm,chinese,KMeans++,34.425305591896176,0.0164686159181949,454.3436946756255,5.241342760478591,0.2149399375480699,0.3281170344539714,0.3281170344539714,0.3312300702532397,0.3250619689954225,0.4569978781887839,3000,55.774461370994686,0.0007872492582246,53.788058660843284,0.018591487123664895,2.6241641940819997e-07
FE-MiniLM-S,mean,chinese,KMeans,121.50911607127637,0.0211740383442276,874.1177867746891,3.655633233185824,0.1179382880931692,0.2297651439097325,0.2297651439097325,0.240450420954041,0.2199891374026168,0.3517948476404103,3000,37.85590991300705,0.0003437677629505,79.2478639899029,0.012618636637669017,1.1458925431683334e-07
FE-MiniLM-S,mean,chinese,KMeans++,99.36321726161988,0.0271259704279706,968.9487820400484,3.714831128839017,0.123871379143567,0.2310203091944886,0.2310203091944886,0.2336151918710657,0.2284824386171465,0.348553748956738,3000,37.66106869999203,0.0003466483964058,79.65785633695081,0.012553689566664009,1.155494654686e-07
FE-MiniLM-S,mmm,chinese,KMeans,36.460345823317766,0.0244058185696038,1044.332721199266,3.789902136876983,0.1338924332712429,0.2302864084052669,0.2302864084052669,0.2287392192336436,0.2318546704493156,0.3723871084255536,3000,38.99892636100412,0.0003657088664571,76.9251946125308,0.012999642120334708,1.219029554857e-07
FE-MiniLM-S,mmm,chinese,KMeans++,22.272755417972803,0.025562415400994,1334.9585277718527,3.8982616218912938,0.1186103757254747,0.2127687579522818,0.2127687579522818,0.1920827086279735,0.2384480508833933,0.2793301961949092,3000,37.98748383700149,0.0003527419817212,78.9733800973116,0.012662494612333831,1.1758066057373333e-07
FE-mE5-S,mean,chinese,KMeans,52.640715615823865,0.0204941420023317,543.747183192734,5.182163752206885,0.1996463190194191,0.308554549284476,0.3085545492844759,0.3078811830839128,0.3092308673763332,0.4037167411417405,3000,38.46769824200601,0.0003473748324071,77.98750996554445,0.01282256608066867,1.1579161080236667e-07
FE-mE5-S,mean,chinese,KMeans++,73.82404965441674,0.0202589157414896,568.4123193920684,5.139926021309747,0.1997300156783208,0.304478928944061,0.304478928944061,0.2996449348429702,0.3094714483624997,0.3915725084409024,3000,38.30261489699478,0.0003506608602153,78.32363424971749,0.01276753829899826,1.168869534051e-07
FE-mE5-S,mmm,chinese,KMeans,25.25674715824425,0.0201347615832098,500.9347113143566,5.207240723384462,0.2056388631744102,0.3223837245481792,0.3223837245481791,0.3297871084893101,0.3153054392976117,0.4600817733098989,3000,38.233326618996216,0.0003478355102738,78.46557611624229,0.012744442206332071,1.1594517009126667e-07
FE-mE5-S,mmm,chinese,KMeans++,30.98835206963122,0.0201887682884031,624.4030593553281,5.106336216960426,0.1958031639113987,0.2969697447545523,0.2969697447545523,0.2816603220415342,0.3140390896183628,0.3610029840807795,3000,38.349057023006026,0.000346185161078,78.22878143262471,0.012783019007668676,1.1539505369266666e-07
FE-XLM-R-T,mean,english,KMeans,38.186900972388685,0.0652760657808644,6150.761301520533,3.551366200048273,0.4764367589626056,0.517999240354993,0.517999240354993,0.5017303432800998,0.5353585515672081,0.7463970913166683,800,12.141180874008567,9.463642577271328e-05,65.89144897038913,0.015176476092510709,1.182955322158916e-07
FE-XLM-R-T,mean,english,KMeans++,9.254778565838931,0.0638026239084718,5076.520086959688,3.306827713385793,0.4094853761702841,0.4640061482129838,0.4640061482129838,0.5087766971311852,0.4264776262933532,0.7332673368761946,800,12.263873124000384,9.837852663455096e-05,65.23224693464914,0.01532984140500048,1.229731582931887e-07
FE-XLM-R-T,mmm,english,KMeans,83.06959739606827,0.0464436977662708,4965.264803589855,4.051631686221738,0.1407381314899482,0.2023359946656291,0.2023359946656291,0.197745713908974,0.2071444487046098,0.4881469261820456,800,12.1330295939988,9.655760461252255e-05,65.9357165332963,0.015166286992498501,1.206970057656532e-07
FE-XLM-R-T,mmm,english,KMeans++,149.80316069256514,0.0457682666092275,3562.617462333482,4.007317472595312,0.1989248448155227,0.2774067088508463,0.2774067088508463,0.3234911634638319,0.242815311967307,0.5491958817719352,800,12.08359893699526,9.83371625091264e-05,66.2054412904017,0.015104498671244075,1.22921453136408e-07
FE-mBERT-T,mean,english,KMeans,19.039945385418832,0.0396259175259486,5436.700087176181,3.538246310023057,0.182595981649065,0.2489183322652685,0.2489183322652686,0.2360671108281184,0.2632493219472088,0.4297344551452122,800,11.623513183993056,9.034057042268976e-05,68.82600702012314,0.01452939147999132,1.129257130283622e-07
FE-mBERT-T,mean,english,KMeans++,16.197886648587883,0.0395958333276822,5436.699004564292,3.5384533200372386,0.182503834800897,0.2488135532890262,0.2488135532890262,0.235986345769644,0.2631153789130973,0.4297372151549691,800,11.659158434995334,9.14718658270416e-05,68.61558700487117,0.014573948043744168,1.14339832283802e-07
FE-mBERT-T,mmm,english,KMeans,34.108018913306296,0.0322155418892497,4253.03785743666,3.917179747842097,0.0112264434496321,0.0168402101153377,0.0168402101153377,0.0149641133987146,0.0192541635562633,0.2679881934231837,800,11.574505929995212,8.707780100102756e-05,69.11742106648443,0.014468132412494015,1.0884725125128445e-07
FE-mBERT-T,mmm,english,KMeans++,119.3903499506414,0.0188126476952305,2979.338806956564,4.432039805421629,0.2484797982020725,0.2910786078308778,0.2910786078308778,0.3350259702014682,0.2573238922421807,0.5390601788364844,800,11.619506090995856,8.778452789126774e-05,68.84974229842119,0.01452438261374482,1.0973065986408467e-07
FE-XGLM-T,mean,english,KMeans,113.55084697622806,0.0869833599716384,8446.166440189741,2.8796809601782463,0.4690170182354823,0.4852285369786191,0.4852285369786192,0.5156897749731576,0.4581652127410027,0.6745369524435546,800,18.27550124299887,0.0001875676498115,43.77444915807552,0.022844376553748588,2.34459562264375e-07
FE-XGLM-T,mean,english,KMeans++,24.14299416542053,0.0869859699876396,8446.165372865638,2.879605972316792,0.4690462030010126,0.4852468934061471,0.4852468934061471,0.5157088180636232,0.4581829129491043,0.685349781083807,800,18.353624973009573,0.0001895280330381,43.588119577274895,0.02294203121626197,2.3691004129762502e-07
FE-XGLM-T,mmm,english,KMeans,45.12945483904332,0.0584494379820781,6283.764908680216,3.3995896805010384,0.4207741228118156,0.4581210867491014,0.4581210867491013,0.4533353138485514,0.463008982693662,0.7314782736645904,800,18.29072630299197,0.0001888736761433,43.73801164304433,0.02286340787873996,2.3609209517912502e-07
FE-XGLM-T,mmm,english,KMeans++,160.16908969171345,0.0488995835321796,4089.010558385748,3.560853370910633,0.2973784339908195,0.4163884161624812,0.4163884161624812,0.5023384784377432,0.3555532854008194,0.656249144547378,800,18.38229619599588,0.000194512295806,43.52013434394882,0.02297787024499485,2.4314036975750004e-07
FE-mDeBERTa-T,mean,english,KMeans,19.36537233833224,0.1257990861561124,21622.570868513227,2.0659219958093846,0.0151414051345919,0.0172997099682218,0.0172997099682218,0.0172532146985925,0.0173464565129539,0.3177376718467699,800,12.909350052010268,0.0001296407979074,61.970586960373154,0.016136687565012835,1.6205099738425e-07
FE-mDeBERTa-T,mean,english,KMeans++,62.22761644795537,0.1258122862983071,21622.571732788376,2.065940555982451,0.0151362526448307,0.0172906184469108,0.0172906184469108,0.0172443466536669,0.0173371392306803,0.3177788639539817,800,12.727442470990354,0.0001209427964156,62.856304542207845,0.015909303088737944,1.511784955195e-07
FE-mDeBERTa-T,mmm,english,KMeans,48.41922185756266,0.0981982988460545,15384.28927189938,2.466526581569076,0.0312978047841384,0.0313644525289721,0.0313644525289721,0.0281046047015839,0.0354797410363828,0.2943621676176133,800,12.857844658996328,0.0001269796114194,62.21882603319982,0.01607230582374541,1.5872451427425e-07
FE-mDeBERTa-T,mmm,english,KMeans++,148.73848428577185,0.0787095475476174,12524.205957703562,2.690340742501914,0.0294148379277534,0.0304677494627036,0.0304677494627036,0.0303112527318473,0.030625870562649,0.3549334745836277,800,12.62704662400938,0.0001169028731799,63.356066055767954,0.015783808280011725,1.46128591474875e-07
FE-MPNet-S,mean,english,KMeans,134.38263706397265,0.0294749163138141,1722.562971863371,4.663278039444227,0.3200154043381221,0.4675704059540946,0.4675704059540946,0.625783376883809,0.3732132023126239,0.4697214187927073,800,15.352254092009389,0.0001343389810173,52.109611735542316,0.019190317615011734,1.67923726271625e-07
FE-MPNet-S,mean,english,KMeans++,36.54871951509267,0.0275783783817034,3399.8645566652526,5.119325477870841,0.5070161766107302,0.5186262050973509,0.5186262050973509,0.4602586307714641,0.5939474969944534,0.5922699035842023,800,15.247522662000849,0.0001492889258977,52.467539660965514,0.01905940332750106,1.8661115737212502e-07
FE-MPNet-S,mmm,english,KMeans,68.88648507464677,0.0321025953453304,2632.963776347586,5.156882463470938,0.5330497298220134,0.5434036550378821,0.5434036550378821,0.5791928242848372,0.511780021201261,0.712177535998373,800,15.386398942995584,0.0001321424423254,51.9939722714773,0.01923299867874448,1.6517805290675e-07
FE-MPNet-S,mmm,english,KMeans++,46.71158278267831,0.0238560588524762,2369.931292107642,5.0884286251117565,0.450632366403535,0.5221957866703237,0.5221957866703236,0.5905415570922353,0.4680289028030767,0.6529878700381652,800,15.23785392199352,0.0001486998718413,52.500831422548416,0.0190473174024919,1.8587483980162498e-07
