FeatureFamily,FeatureVariant,Dataset,Model,TrainingTime,train_silhouette_score,train_calinski_harabasz_score,train_davies_bouldin_score,train_adjusted_rand_score,train_normalized_mutual_info_score,train_v_measure_score,train_homogeneity_score,train_completeness_score,train_f1_score,data_pts,time_sec,energy_kwh,throughput,time_per_sample,energy_per_sample
WE-XLM-R-T,mean,arabic,KMeans,5.219762628898025,0.0802631080150604,3925.417800971234,2.618845112885281,0.2658617831745511,0.4352792351041936,0.4352792351041936,0.3850175792366196,0.5006338818597312,0.4657597797512625,1400,7.375131281994982,4.105371729306952e-05,189.82712937162773,0.005267950915710701,2.9324083780763943e-08
WE-XLM-R-T,mean,arabic,KMeans++,12.730930473655462,0.0600900873541832,2844.828896719692,2.5033604699981216,0.4305488233713629,0.5558763485800035,0.5558763485800033,0.5667335682452834,0.5454273044650523,0.6424623593763422,1400,7.187646676989971,6.277245311657654e-05,194.7786338026133,0.005134033340707122,4.483746651184039e-08
WE-XLM-R-T,mmm,arabic,KMeans,61.2403374677524,0.0959764644503593,3374.3343348520293,2.9688335721572328,0.090179518923033,0.1921453661824483,0.1921453661824483,0.1495527830315571,0.2686595041077243,0.237718872162308,1400,12.9938643679925,0.0001262746996682,107.74315941365289,0.009281331691423214,9.01962140487143e-08
WE-XLM-R-T,mmm,arabic,KMeans++,67.75538972206414,0.0223060976713895,1940.8113783321423,3.577437292476319,0.2016016370112666,0.3179216578824124,0.3179216578824124,0.3049973813089214,0.3319897366221411,0.405842174310753,1400,13.111594997986684,0.0001173925976954,106.7757202853637,0.009365424998561916,8.385185549671429e-08
WE-XLM-R-T,tfidfw,arabic,KMeans,54.051364061422646,0.1047593504190445,4973.080653815844,2.064666078032267,0.1994073983353034,0.3270105100226961,0.3270105100226961,0.3009813286747943,0.3579679546209768,0.3689272461896274,1400,7.31165062400396,3.358229988960582e-05,191.4752320637198,0.005222607588574257,2.3987357064004158e-08
WE-XLM-R-T,tfidfw,arabic,KMeans++,49.7388925338164,0.07343640178442,2619.4599474846978,2.4459616586143333,0.2666907009226058,0.4417248076976939,0.4417248076976939,0.5179449560392784,0.3850598670597555,0.4777152137739893,1400,7.514483206992736,3.4928170363995794e-05,186.30689049876446,0.005367488004994811,2.494869311713985e-08
WE-XLM-R-T,sif,arabic,KMeans,75.30834529548883,0.048376977443695,1930.8227167933835,3.310143365180609,0.3794947937645246,0.5041780729795462,0.5041780729795461,0.4663524520135729,0.5486813509685987,0.565141986956279,1400,8.656981631997041,8.952949001644001e-05,161.7191833728126,0.0061835583085693155,6.394963572602859e-08
WE-XLM-R-T,sif,arabic,KMeans++,67.51808904763311,0.0403332933783531,1511.972245477716,3.2507483275263005,0.5198306861713617,0.6061571258773248,0.606157125877325,0.6237976352723642,0.5894868973248065,0.7081815654229501,1400,8.818452993000392,7.171665705082544e-05,158.75800450614682,0.00629889499500028,5.1226183607732455e-08
WE-XLM-R-T,borep,arabic,KMeans,86.14568922296166,0.0388521254062652,1990.9636970552544,3.4460664863999995,0.2839067157856978,0.4214416489574951,0.4214416489574951,0.4266977594207278,0.4163134535293059,0.5268145423916683,1400,19.28374724400055,0.000422570012278,72.59999741157985,0.013774105174286108,3.018357230557143e-07
WE-XLM-R-T,borep,arabic,KMeans++,279.3459124919027,0.0326185636222362,1255.5605942086652,3.4855015345037588,0.308144857912952,0.4913661585092871,0.491366158509287,0.575245815424663,0.4288353862585033,0.4463579540697908,1400,21.94055148999905,0.0004850634506816,63.80878806251286,0.015671822492856462,3.46473893344e-07
WE-mBERT-T,mean,arabic,KMeans,4.577056411653757,0.0302763767540454,1445.228207855857,3.182409678783753,0.4166847758981556,0.5567163091530773,0.5567163091530773,0.6585801356425638,0.4821424334391574,0.6968624017365493,1400,6.775524176002364,4.268205171488674e-05,206.62607993615276,0.004839660125715974,3.0487179796347675e-08
