FeatureFamily,FeatureVariant,Dataset,N_class,Model,AccuracyTrain,WeightedF1Train,AccuracyTest,WeightedF1Test,TrainingTime,NumParams,NumEpochs,data_pts,time_sec,energy_kwh,throughput,time_per_sample,energy_per_sample
WE-XLM-R-T,mean,arabic,2,LightGBM,0.9998333402774884,0.9998333225931972,0.8315210598675166,0.8165852403913944,51.17247915267944,,,600,1.8925118446350095,3.821173139374241e-06,317.0389668634894,0.003154186407725016,6.3686218989570684e-09
WE-XLM-R-T,mean,arabic,2,LogisticRegression,0.8548393816924295,0.8486227220797794,0.8361454818147731,0.8296024292277467,107.03555631637572,,,600,1.688584804534912,3.7063498356872135e-06,355.32713452627473,0.002814308007558187,6.177249726145356e-09
WE-XLM-R-T,mean,arabic,2,RandomForest,0.7705928919628349,0.7820205884940419,0.7304086989126359,0.7432419039899674,2.961020469665528,,,600,2.220980405807495,4.3775523798465726e-06,270.1509650562876,0.0037016340096791586,7.295920633077621e-09
WE-XLM-R-T,mean,arabic,2,XGBoost,0.9767093037790092,0.976987134819926,0.812273465816773,0.8135679579331699,3.5407965183258057,,,600,1.682572841644287,3.440705667380933e-06,356.59674585835614,0.0028042880694071452,5.734509445634888e-09
WE-XLM-R-T,mean,arabic,2,GaussianNB,0.4531477855089371,0.4687639701300972,0.4629421322334708,0.4786117668426737,0.7026753425598145,,,600,1.6874699592590332,3.502437648773193e-06,355.5618852399954,0.0028124499320983888,5.837396081288655e-09
WE-XLM-R-T,mean,arabic,2,linear,0.7993137254901961,0.762408317878103,0.792150981127359,0.7536403933135809,131.83981561660767,1538,16,600,1.7314999103546145,3.483741746718685e-06,346.52037601152335,0.0028858331839243575,5.806236244531142e-09
WE-XLM-R-T,mean,arabic,2,microffn,0.8826960784313725,0.8742805013457599,0.8348956380452444,0.8207749001883913,92.69244718551636,78866,21,600,1.784407138824463,3.660420039966703e-06,336.24613292864865,0.0029740118980407714,6.100700066611172e-09
WE-XLM-R-T,mean,arabic,2,resmicro,0.8794117647058823,0.8726070623944999,0.833145856767904,0.8224027048049942,144.89078402519226,449378,17,600,1.8887741565704343,3.852296859010372e-06,317.6663540809229,0.0031479569276173904,6.4204947650172865e-09
WE-XLM-R-T,mmm,arabic,2,LightGBM,0.9998333402774884,0.9998333225931972,0.8558930133733283,0.8453760550478923,106.38716650009157,,,600,2.43910813331604,4.684103911022345e-06,245.99155396373598,0.0040651802221934,7.806839851703909e-09
WE-XLM-R-T,mmm,arabic,2,LogisticRegression,0.8294654389400442,0.8365884177796749,0.8020247469066367,0.8100668033089979,70.07972431182861,,,600,2.3695783615112305,4.958372640380956e-06,253.20960460549696,0.003949297269185384,8.263954400634926e-09
WE-XLM-R-T,mmm,arabic,2,RandomForest,0.7907587183867338,0.7992281628085617,0.7567804024496938,0.7657353660086869,2.597750425338745,,,600,3.360278367996216,6.1249805162884425e-06,178.55663557950675,0.0056004639466603594,1.0208300860480738e-08
WE-XLM-R-T,mmm,arabic,2,XGBoost,0.9857922586558894,0.9859099700178136,0.8355205599300087,0.8361109743436953,8.408054113388062,,,600,2.3449819087982178,4.503202758431435e-06,255.86551339643154,0.003908303181330363,7.505337930719058e-09
WE-XLM-R-T,mmm,arabic,2,GaussianNB,0.4374401066622224,0.4520877917499689,0.4470691163604549,0.4608160998075652,2.2306087017059326,,,600,2.3906970024108887,4.614497998176199e-06,250.97283319255115,0.003984495004018148,7.690829996960333e-09
WE-XLM-R-T,mmm,arabic,2,linear,0.8529411764705882,0.8463192998920255,0.8316460442444694,0.8226393239441663,303.39278268814087,4610,16,600,2.384481191635132,4.598887455851743e-06,251.6270634068439,0.003974135319391886,7.664812426419572e-09
WE-XLM-R-T,mmm,arabic,2,microffn,0.7657843137254902,0.7802325194797552,0.7209098862642169,0.7383519047179656,400.4314966201782,187962,21,600,2.468282699584961,4.763368267713537e-06,243.08398713846245,0.004113804499308268,7.938947112855896e-09
WE-XLM-R-T,mmm,arabic,2,resmicro,0.7631372549019608,0.678493347000586,0.7555305586801649,0.6658450854563949,98.47754693031312,1346402,17,600,2.575891494750977,4.961721551087168e-06,232.9290660040029,0.0042931524912516285,8.269535918478614e-09
WE-XLM-R-T,tfidfw,arabic,2,LightGBM,0.9998333402774884,0.9998333225931972,0.8306461692288464,0.8135071678866759,56.9662184715271,,,600,1.9004807472229004,3.665319339153813e-06,315.70959131091274,0.0031674679120381674,6.108865565256355e-09
WE-XLM-R-T,tfidfw,arabic,2,LogisticRegression,0.8511728677971752,0.8446516791762568,0.8295213098362705,0.8222718025954036,256.17437410354614,,,600,1.8215060234069824,3.833853494887258e-06,329.3977578387293,0.0030358433723449707,6.389755824812096e-09
WE-XLM-R-T,tfidfw,arabic,2,RandomForest,0.7641348277155119,0.7760851086350524,0.7141607299087614,0.728667511281304,3.0358943939208984,,,600,2.304823160171509,4.2945623605497305e-06,260.3236596925519,0.003841371933619181,7.157603934249551e-09
WE-XLM-R-T,tfidfw,arabic,2,XGBoost,0.9412524478146744,0.9425819731779532,0.8038995125609298,0.8082078851433462,3.577686548233032,,,600,1.8129913806915283,3.496083187978301e-06,330.9447614533845,0.003021652301152547,5.826805313297168e-09
WE-XLM-R-T,tfidfw,arabic,2,GaussianNB,0.4439398358401733,0.458247176494003,0.450068741407324,0.4640999024250983,0.73238205909729,,,600,1.8105027675628664,3.5027885054589977e-06,331.39965911660283,0.0030175046126047775,5.837980842431663e-09
